time,data
1473412467, Symbol: APPL Seqno: 505 Price: 1554
1473412467, Symbol: APPL Seqno: 505 Price: 1554
1473412467, Symbol: APPL Seqno: 505 Price: 1554
1473412468, Symbol: APPL Seqno: 506 Price: 1509
1473412468, Symbol: APPL Seqno: 506 Price: 1509
1473412468, Symbol: APPL Seqno: 506 Price: 1509
1473412469, Symbol: APPL Seqno: 506 Price: 1509
1473412469, Symbol: APPL Seqno: 507 Price: 1582
1473412469, Symbol: APPL Seqno: 507 Price: 1582
1473412469, Symbol: APPL Seqno: 507 Price: 1582
1473412470, Symbol: APPL Seqno: 507 Price: 1582
1473412470, Symbol: APPL Seqno: 508 Price: 1698
1473412470, Symbol: APPL Seqno: 508 Price: 1698
1473412470, Symbol: APPL Seqno: 508 Price: 1698
1473412470, Symbol: APPL Seqno: 508 Price: 1698
1473412471, Symbol: APPL Seqno: 509 Price: 1681
1473412471, Symbol: APPL Seqno: 509 Price: 1681
1473412471, Symbol: APPL Seqno: 509 Price: 1681
1473412471, Symbol: APPL Seqno: 509 Price: 1681
1473412472, Symbol: APPL Seqno: 510 Price: 1524
1473412472, Symbol: APPL Seqno: 510 Price: 1524
1473412472, Symbol: APPL Seqno: 510 Price: 1524
1473412473, Symbol: APPL Seqno: 510 Price: 1524
1473412473, Symbol: APPL Seqno: 511 Price: 1540
1473412473, Symbol: APPL Seqno: 511 Price: 1540
1473412474, Symbol: APPL Seqno: 511 Price: 1540
1473412474, Symbol: APPL Seqno: 511 Price: 1540
1473412474, Symbol: APPL Seqno: 512 Price: 1673
1473412474, Symbol: APPL Seqno: 512 Price: 1673
1473412474, Symbol: APPL Seqno: 512 Price: 1673
1473412474, Symbol: APPL Seqno: 512 Price: 1673
1473412475, Symbol: APPL Seqno: 513 Price: 1627
1473412475, Symbol: APPL Seqno: 513 Price: 1627
1473412475, Symbol: APPL Seqno: 513 Price: 1627
1473412476, Symbol: APPL Seqno: 513 Price: 1627
1473412476, Symbol: APPL Seqno: 514 Price: 1526
1473412476, Symbol: APPL Seqno: 514 Price: 1526
1473412476, Symbol: APPL Seqno: 514 Price: 1526
1473412476, Symbol: APPL Seqno: 514 Price: 1526
1473412477, Symbol: APPL Seqno: 515 Price: 1589
1473412477, Symbol: APPL Seqno: 515 Price: 1589
1473412477, Symbol: APPL Seqno: 515 Price: 1589
1473412477, Symbol: APPL Seqno: 515 Price: 1589
1473412478, Symbol: APPL Seqno: 516 Price: 1575
1473412478, Symbol: APPL Seqno: 516 Price: 1575
1473412479, Symbol: APPL Seqno: 516 Price: 1575
1473412479, Symbol: APPL Seqno: 516 Price: 1575
1473412479, Symbol: APPL Seqno: 517 Price: 1622
1473412479, Symbol: APPL Seqno: 517 Price: 1622
1473412479, Symbol: APPL Seqno: 517 Price: 1622
1473412480, Symbol: APPL Seqno: 517 Price: 1622
1473412480, Symbol: APPL Seqno: 518 Price: 1524
1473412480, Symbol: APPL Seqno: 518 Price: 1524
1473412480, Symbol: APPL Seqno: 518 Price: 1524
1473412481, Symbol: APPL Seqno: 518 Price: 1524
1473412481, Symbol: APPL Seqno: 519 Price: 1536
1473412481, Symbol: APPL Seqno: 519 Price: 1536
1473412481, Symbol: APPL Seqno: 519 Price: 1536
1473412482, Symbol: APPL Seqno: 519 Price: 1536
1473412482, Symbol: APPL Seqno: 520 Price: 1549
1473412482, Symbol: APPL Seqno: 520 Price: 1549
1473412482, Symbol: APPL Seqno: 520 Price: 1549
1473412482, Symbol: APPL Seqno: 520 Price: 1549
1473412483, Symbol: APPL Seqno: 521 Price: 1550
1473412483, Symbol: APPL Seqno: 521 Price: 1550
1473412483, Symbol: APPL Seqno: 521 Price: 1550
1473412484, Symbol: APPL Seqno: 521 Price: 1550
1473412484, Symbol: APPL Seqno: 522 Price: 1567
1473412485, Symbol: APPL Seqno: 522 Price: 1567
1473412485, Symbol: APPL Seqno: 522 Price: 1567
1473412485, Symbol: APPL Seqno: 522 Price: 1567
1473412485, Symbol: APPL Seqno: 523 Price: 1654
1473412485, Symbol: APPL Seqno: 523 Price: 1654
1473412485, Symbol: APPL Seqno: 523 Price: 1654
1473412486, Symbol: APPL Seqno: 523 Price: 1654
1473412486, Symbol: APPL Seqno: 524 Price: 1614
1473412486, Symbol: APPL Seqno: 524 Price: 1614
1473412486, Symbol: APPL Seqno: 524 Price: 1614
1473412487, Symbol: APPL Seqno: 524 Price: 1614
1473412487, Symbol: APPL Seqno: 525 Price: 1673
1473412487, Symbol: APPL Seqno: 525 Price: 1673
1473412487, Symbol: APPL Seqno: 525 Price: 1673
1473412487, Symbol: APPL Seqno: 525 Price: 1673
1473412488, Symbol: APPL Seqno: 526 Price: 1582
1473412488, Symbol: APPL Seqno: 526 Price: 1582
1473412488, Symbol: APPL Seqno: 526 Price: 1582
1473412488, Symbol: APPL Seqno: 526 Price: 1582
1473412489, Symbol: APPL Seqno: 527 Price: 1693
1473412490, Symbol: APPL Seqno: 527 Price: 1693
1473412490, Symbol: APPL Seqno: 527 Price: 1693
1473412490, Symbol: APPL Seqno: 527 Price: 1693
1473412490, Symbol: APPL Seqno: 528 Price: 1576
1473412490, Symbol: APPL Seqno: 528 Price: 1576
1473412491, Symbol: APPL Seqno: 528 Price: 1576
1473412491, Symbol: APPL Seqno: 528 Price: 1576
1473412491, Symbol: APPL Seqno: 529 Price: 1680
1473412491, Symbol: APPL Seqno: 529 Price: 1680
1473412492, Symbol: APPL Seqno: 529 Price: 1680
1473412492, Symbol: APPL Seqno: 529 Price: 1680
1473412492, Symbol: APPL Seqno: 530 Price: 1587
1473412492, Symbol: APPL Seqno: 530 Price: 1587
1473412492, Symbol: APPL Seqno: 530 Price: 1587
1473412493, Symbol: APPL Seqno: 530 Price: 1587
1473412493, Symbol: APPL Seqno: 531 Price: 1680
1473412493, Symbol: APPL Seqno: 531 Price: 1680
1473412493, Symbol: APPL Seqno: 531 Price: 1680
1473412494, Symbol: APPL Seqno: 531 Price: 1680
1473412494, Symbol: APPL Seqno: 532 Price: 1639
1473412494, Symbol: APPL Seqno: 532 Price: 1639
1473412495, Symbol: APPL Seqno: 532 Price: 1639
1473412495, Symbol: APPL Seqno: 532 Price: 1639
1473412495, Symbol: APPL Seqno: 533 Price: 1535
1473412495, Symbol: APPL Seqno: 533 Price: 1535
1473412495, Symbol: APPL Seqno: 533 Price: 1535
1473412496, Symbol: APPL Seqno: 533 Price: 1535
1473412496, Symbol: APPL Seqno: 534 Price: 1684
1473412496, Symbol: APPL Seqno: 534 Price: 1684
1473412496, Symbol: APPL Seqno: 534 Price: 1684
1473412497, Symbol: APPL Seqno: 534 Price: 1684
1473412497, Symbol: APPL Seqno: 535 Price: 1646
1473412497, Symbol: APPL Seqno: 535 Price: 1646
1473412498, Symbol: APPL Seqno: 535 Price: 1646
1473412498, Symbol: APPL Seqno: 535 Price: 1646
1473412498, Symbol: APPL Seqno: 536 Price: 1659
1473412498, Symbol: APPL Seqno: 536 Price: 1659
1473412498, Symbol: APPL Seqno: 536 Price: 1659
1473412498, Symbol: APPL Seqno: 536 Price: 1659
1473412499, Symbol: APPL Seqno: 537 Price: 1658
1473412499, Symbol: APPL Seqno: 537 Price: 1658
1473412500, Symbol: APPL Seqno: 537 Price: 1658
1473412500, Symbol: APPL Seqno: 537 Price: 1658
1473412500, Symbol: APPL Seqno: 538 Price: 1648
1473412500, Symbol: APPL Seqno: 538 Price: 1648
1473412500, Symbol: APPL Seqno: 538 Price: 1648
1473412501, Symbol: APPL Seqno: 538 Price: 1648
1473412501, Symbol: APPL Seqno: 539 Price: 1505
1473412501, Symbol: APPL Seqno: 539 Price: 1505
1473412501, Symbol: APPL Seqno: 539 Price: 1505
1473412502, Symbol: APPL Seqno: 539 Price: 1505
1473412502, Symbol: APPL Seqno: 540 Price: 1596
1473412502, Symbol: APPL Seqno: 540 Price: 1596
1473412502, Symbol: APPL Seqno: 540 Price: 1596
1473412503, Symbol: APPL Seqno: 540 Price: 1596
1473412503, Symbol: APPL Seqno: 541 Price: 1520
1473412503, Symbol: APPL Seqno: 541 Price: 1520
1473412503, Symbol: APPL Seqno: 541 Price: 1520
1473412504, Symbol: APPL Seqno: 541 Price: 1520
1473412504, Symbol: APPL Seqno: 542 Price: 1552
1473412504, Symbol: APPL Seqno: 542 Price: 1552
1473412504, Symbol: APPL Seqno: 542 Price: 1552
1473412504, Symbol: APPL Seqno: 542 Price: 1552
1473412505, Symbol: APPL Seqno: 543 Price: 1573
1473412505, Symbol: APPL Seqno: 543 Price: 1573
1473412505, Symbol: APPL Seqno: 543 Price: 1573
1473412505, Symbol: APPL Seqno: 543 Price: 1573
1473412506, Symbol: APPL Seqno: 544 Price: 1663
1473412506, Symbol: APPL Seqno: 544 Price: 1663
1473412506, Symbol: APPL Seqno: 544 Price: 1663
1473412506, Symbol: APPL Seqno: 544 Price: 1663
1473412507, Symbol: APPL Seqno: 545 Price: 1580
1473412507, Symbol: APPL Seqno: 545 Price: 1580
1473412507, Symbol: APPL Seqno: 545 Price: 1580
1473412508, Symbol: APPL Seqno: 545 Price: 1580
1473412508, Symbol: APPL Seqno: 546 Price: 1633
1473412508, Symbol: APPL Seqno: 546 Price: 1633
1473412508, Symbol: APPL Seqno: 546 Price: 1633
1473412509, Symbol: APPL Seqno: 546 Price: 1633
1473412509, Symbol: APPL Seqno: 547 Price: 1608
1473412509, Symbol: APPL Seqno: 547 Price: 1608
1473412510, Symbol: APPL Seqno: 547 Price: 1608
1473412510, Symbol: APPL Seqno: 547 Price: 1608
1473412510, Symbol: APPL Seqno: 548 Price: 1692
1473412510, Symbol: APPL Seqno: 548 Price: 1692
1473412510, Symbol: APPL Seqno: 548 Price: 1692
1473412511, Symbol: APPL Seqno: 548 Price: 1692
1473412511, Symbol: APPL Seqno: 549 Price: 1676
1473412511, Symbol: APPL Seqno: 549 Price: 1676
1473412511, Symbol: APPL Seqno: 549 Price: 1676
1473412511, Symbol: APPL Seqno: 549 Price: 1676
1473412512, Symbol: APPL Seqno: 550 Price: 1545
1473412512, Symbol: APPL Seqno: 550 Price: 1545
1473412512, Symbol: APPL Seqno: 550 Price: 1545
1473412512, Symbol: APPL Seqno: 550 Price: 1545
1473412513, Symbol: APPL Seqno: 551 Price: 1674
1473412513, Symbol: APPL Seqno: 551 Price: 1674
1473412513, Symbol: APPL Seqno: 551 Price: 1674
1473412513, Symbol: APPL Seqno: 551 Price: 1674
1473412514, Symbol: APPL Seqno: 552 Price: 1639
1473412515, Symbol: APPL Seqno: 552 Price: 1639
1473412515, Symbol: APPL Seqno: 552 Price: 1639
1473412515, Symbol: APPL Seqno: 552 Price: 1639
1473412515, Symbol: APPL Seqno: 553 Price: 1576
1473412515, Symbol: APPL Seqno: 553 Price: 1576
1473412515, Symbol: APPL Seqno: 553 Price: 1576
1473412516, Symbol: APPL Seqno: 553 Price: 1576
1473412516, Symbol: APPL Seqno: 554 Price: 1585
1473412517, Symbol: APPL Seqno: 554 Price: 1585
1473412517, Symbol: APPL Seqno: 554 Price: 1585
1473412517, Symbol: APPL Seqno: 554 Price: 1585
1473412517, Symbol: APPL Seqno: 555 Price: 1613
1473412517, Symbol: APPL Seqno: 555 Price: 1613
1473412517, Symbol: APPL Seqno: 555 Price: 1613
1473412517, Symbol: APPL Seqno: 555 Price: 1613
1473412518, Symbol: APPL Seqno: 556 Price: 1538
1473412518, Symbol: APPL Seqno: 556 Price: 1538
1473412518, Symbol: APPL Seqno: 556 Price: 1538
1473412518, Symbol: APPL Seqno: 556 Price: 1538
1473412519, Symbol: APPL Seqno: 557 Price: 1600
1473412519, Symbol: APPL Seqno: 557 Price: 1600
1473412519, Symbol: APPL Seqno: 557 Price: 1600
1473412520, Symbol: APPL Seqno: 557 Price: 1600
1473412520, Symbol: APPL Seqno: 558 Price: 1513
1473412520, Symbol: APPL Seqno: 558 Price: 1513
1473412521, Symbol: APPL Seqno: 558 Price: 1513
1473412521, Symbol: APPL Seqno: 558 Price: 1513
1473412521, Symbol: APPL Seqno: 559 Price: 1586
1473412521, Symbol: APPL Seqno: 559 Price: 1586
1473412521, Symbol: APPL Seqno: 559 Price: 1586
1473412522, Symbol: APPL Seqno: 559 Price: 1586
1473412522, Symbol: APPL Seqno: 560 Price: 1646
1473412522, Symbol: APPL Seqno: 560 Price: 1646
1473412523, Symbol: APPL Seqno: 560 Price: 1646
1473412523, Symbol: APPL Seqno: 560 Price: 1646
1473412523, Symbol: APPL Seqno: 561 Price: 1656
1473412523, Symbol: APPL Seqno: 561 Price: 1656
1473412523, Symbol: APPL Seqno: 561 Price: 1656
1473412524, Symbol: APPL Seqno: 561 Price: 1656
1473412524, Symbol: APPL Seqno: 562 Price: 1568
1473412524, Symbol: APPL Seqno: 562 Price: 1568
1473412524, Symbol: APPL Seqno: 562 Price: 1568
1473412525, Symbol: APPL Seqno: 562 Price: 1568
1473412525, Symbol: APPL Seqno: 563 Price: 1544
1473412525, Symbol: APPL Seqno: 563 Price: 1544
1473412525, Symbol: APPL Seqno: 563 Price: 1544
1473412526, Symbol: APPL Seqno: 563 Price: 1544
1473412526, Symbol: APPL Seqno: 564 Price: 1613
1473412527, Symbol: APPL Seqno: 564 Price: 1613
1473412527, Symbol: APPL Seqno: 564 Price: 1613
1473412527, Symbol: APPL Seqno: 564 Price: 1613
1473412527, Symbol: APPL Seqno: 565 Price: 1566
1473412527, Symbol: APPL Seqno: 565 Price: 1566
1473412528, Symbol: APPL Seqno: 565 Price: 1566
1473412528, Symbol: APPL Seqno: 565 Price: 1566
1473412528, Symbol: APPL Seqno: 566 Price: 1590
1473412528, Symbol: APPL Seqno: 566 Price: 1590
1473412528, Symbol: APPL Seqno: 566 Price: 1590
1473412528, Symbol: APPL Seqno: 566 Price: 1590
1473412529, Symbol: APPL Seqno: 567 Price: 1605
1473412529, Symbol: APPL Seqno: 567 Price: 1605
1473412530, Symbol: APPL Seqno: 567 Price: 1605
1473412530, Symbol: APPL Seqno: 567 Price: 1605
1473412530, Symbol: APPL Seqno: 568 Price: 1645
1473412530, Symbol: APPL Seqno: 568 Price: 1645
1473412530, Symbol: APPL Seqno: 568 Price: 1645
1473412530, Symbol: APPL Seqno: 568 Price: 1645
1473412531, Symbol: APPL Seqno: 569 Price: 1558
1473412531, Symbol: APPL Seqno: 569 Price: 1558
1473412531, Symbol: APPL Seqno: 569 Price: 1558
1473412531, Symbol: APPL Seqno: 569 Price: 1558
1473412532, Symbol: APPL Seqno: 570 Price: 1595
1473412532, Symbol: APPL Seqno: 570 Price: 1595
1473412532, Symbol: APPL Seqno: 570 Price: 1595
1473412533, Symbol: APPL Seqno: 570 Price: 1595
1473412533, Symbol: APPL Seqno: 571 Price: 1505
1473412533, Symbol: APPL Seqno: 571 Price: 1505
1473412533, Symbol: APPL Seqno: 571 Price: 1505
1473412534, Symbol: APPL Seqno: 571 Price: 1505
1473412534, Symbol: APPL Seqno: 572 Price: 1632
1473412534, Symbol: APPL Seqno: 572 Price: 1632
1473412534, Symbol: APPL Seqno: 572 Price: 1632
1473412535, Symbol: APPL Seqno: 572 Price: 1632
1473412535, Symbol: APPL Seqno: 573 Price: 1501
1473412535, Symbol: APPL Seqno: 573 Price: 1501
1473412535, Symbol: APPL Seqno: 573 Price: 1501
1473412536, Symbol: APPL Seqno: 573 Price: 1501
1473412536, Symbol: APPL Seqno: 574 Price: 1662
1473412536, Symbol: APPL Seqno: 574 Price: 1662
1473412536, Symbol: APPL Seqno: 574 Price: 1662
1473412536, Symbol: APPL Seqno: 574 Price: 1662
1473412537, Symbol: APPL Seqno: 575 Price: 1530
1473412537, Symbol: APPL Seqno: 575 Price: 1530
1473412538, Symbol: APPL Seqno: 575 Price: 1530
1473412538, Symbol: APPL Seqno: 575 Price: 1530
1473412538, Symbol: APPL Seqno: 576 Price: 1597
1473412538, Symbol: APPL Seqno: 576 Price: 1597
1473412538, Symbol: APPL Seqno: 576 Price: 1597
1473412539, Symbol: APPL Seqno: 576 Price: 1597
1473412539, Symbol: APPL Seqno: 577 Price: 1614
1473412539, Symbol: APPL Seqno: 577 Price: 1614
1473412539, Symbol: APPL Seqno: 577 Price: 1614
1473412540, Symbol: APPL Seqno: 577 Price: 1614
1473412540, Symbol: APPL Seqno: 578 Price: 1552
1473412540, Symbol: APPL Seqno: 578 Price: 1552
1473412541, Symbol: APPL Seqno: 578 Price: 1552
1473412541, Symbol: APPL Seqno: 578 Price: 1552
1473412541, Symbol: APPL Seqno: 579 Price: 1545
1473412541, Symbol: APPL Seqno: 579 Price: 1545
1473412541, Symbol: APPL Seqno: 579 Price: 1545
1473412541, Symbol: APPL Seqno: 579 Price: 1545
1473412542, Symbol: APPL Seqno: 580 Price: 1683
1473412542, Symbol: APPL Seqno: 580 Price: 1683
1473412543, Symbol: APPL Seqno: 580 Price: 1683
1473412543, Symbol: APPL Seqno: 580 Price: 1683
1473412543, Symbol: APPL Seqno: 581 Price: 1519
1473412543, Symbol: APPL Seqno: 581 Price: 1519
1473412543, Symbol: APPL Seqno: 581 Price: 1519
1473412543, Symbol: APPL Seqno: 581 Price: 1519
1473412544, Symbol: APPL Seqno: 582 Price: 1681
1473412544, Symbol: APPL Seqno: 582 Price: 1681
1473412544, Symbol: APPL Seqno: 582 Price: 1681
1473412545, Symbol: APPL Seqno: 582 Price: 1681
1473412545, Symbol: APPL Seqno: 583 Price: 1515
1473412545, Symbol: APPL Seqno: 583 Price: 1515
1473412545, Symbol: APPL Seqno: 583 Price: 1515
1473412545, Symbol: APPL Seqno: 583 Price: 1515
1473412546, Symbol: APPL Seqno: 584 Price: 1608
1473412546, Symbol: APPL Seqno: 584 Price: 1608
1473412546, Symbol: APPL Seqno: 584 Price: 1608
1473412547, Symbol: APPL Seqno: 584 Price: 1608
1473412547, Symbol: APPL Seqno: 585 Price: 1600
1473412547, Symbol: APPL Seqno: 585 Price: 1600
1473412548, Symbol: APPL Seqno: 585 Price: 1600
1473412548, Symbol: APPL Seqno: 585 Price: 1600
1473412548, Symbol: APPL Seqno: 586 Price: 1505
1473412548, Symbol: APPL Seqno: 586 Price: 1505
1473412548, Symbol: APPL Seqno: 586 Price: 1505
1473412549, Symbol: APPL Seqno: 586 Price: 1505
1473412549, Symbol: APPL Seqno: 587 Price: 1667
1473412549, Symbol: APPL Seqno: 587 Price: 1667
1473412549, Symbol: APPL Seqno: 587 Price: 1667
1473412549, Symbol: APPL Seqno: 587 Price: 1667
1473412550, Symbol: APPL Seqno: 588 Price: 1592
1473412551, Symbol: APPL Seqno: 588 Price: 1592
1473412551, Symbol: APPL Seqno: 588 Price: 1592
1473412551, Symbol: APPL Seqno: 588 Price: 1592
1473412551, Symbol: APPL Seqno: 589 Price: 1643
1473412551, Symbol: APPL Seqno: 589 Price: 1643
1473412551, Symbol: APPL Seqno: 589 Price: 1643
1473412552, Symbol: APPL Seqno: 589 Price: 1643
1473412552, Symbol: APPL Seqno: 590 Price: 1696
1473412552, Symbol: APPL Seqno: 590 Price: 1696
1473412553, Symbol: APPL Seqno: 590 Price: 1696
1473412553, Symbol: APPL Seqno: 590 Price: 1696
1473412553, Symbol: APPL Seqno: 591 Price: 1618
1473412553, Symbol: APPL Seqno: 591 Price: 1618
1473412553, Symbol: APPL Seqno: 591 Price: 1618
1473412554, Symbol: APPL Seqno: 591 Price: 1618
1473412554, Symbol: APPL Seqno: 592 Price: 1628
1473412555, Symbol: APPL Seqno: 592 Price: 1628
1473412555, Symbol: APPL Seqno: 592 Price: 1628
1473412555, Symbol: APPL Seqno: 592 Price: 1628
1473412555, Symbol: APPL Seqno: 593 Price: 1519
1473412555, Symbol: APPL Seqno: 593 Price: 1519
1473412555, Symbol: APPL Seqno: 593 Price: 1519
1473412556, Symbol: APPL Seqno: 593 Price: 1519
1473412556, Symbol: APPL Seqno: 594 Price: 1554
1473412556, Symbol: APPL Seqno: 594 Price: 1554
1473412557, Symbol: APPL Seqno: 594 Price: 1554
1473412557, Symbol: APPL Seqno: 594 Price: 1554
1473412557, Symbol: APPL Seqno: 595 Price: 1563
1473412557, Symbol: APPL Seqno: 595 Price: 1563
1473412557, Symbol: APPL Seqno: 595 Price: 1563
1473412558, Symbol: APPL Seqno: 595 Price: 1563
1473412558, Symbol: APPL Seqno: 596 Price: 1575
1473412558, Symbol: APPL Seqno: 596 Price: 1575
1473412558, Symbol: APPL Seqno: 596 Price: 1575
1473412559, Symbol: APPL Seqno: 596 Price: 1575
1473412559, Symbol: APPL Seqno: 597 Price: 1530
1473412559, Symbol: APPL Seqno: 597 Price: 1530
1473412559, Symbol: APPL Seqno: 597 Price: 1530
1473412560, Symbol: APPL Seqno: 597 Price: 1530
1473412560, Symbol: APPL Seqno: 598 Price: 1546
1473412560, Symbol: APPL Seqno: 598 Price: 1546
1473412561, Symbol: APPL Seqno: 598 Price: 1546
1473412561, Symbol: APPL Seqno: 598 Price: 1546
1473412561, Symbol: APPL Seqno: 599 Price: 1568
1473412561, Symbol: APPL Seqno: 599 Price: 1568
1473412561, Symbol: APPL Seqno: 599 Price: 1568
1473412562, Symbol: APPL Seqno: 599 Price: 1568
1473412562, Symbol: APPL Seqno: 600 Price: 1575
1473412562, Symbol: APPL Seqno: 600 Price: 1575
1473412563, Symbol: APPL Seqno: 600 Price: 1575
1473412563, Symbol: APPL Seqno: 600 Price: 1575
1473412563, Symbol: APPL Seqno: 601 Price: 1580
1473412563, Symbol: APPL Seqno: 601 Price: 1580
1473412563, Symbol: APPL Seqno: 601 Price: 1580
1473412564, Symbol: APPL Seqno: 602 Price: 1529
1473412564, Symbol: APPL Seqno: 602 Price: 1529
1473412565, Symbol: APPL Seqno: 602 Price: 1529
1473412565, Symbol: APPL Seqno: 602 Price: 1529
1473412565, Symbol: APPL Seqno: 603 Price: 1623
1473412565, Symbol: APPL Seqno: 603 Price: 1623
1473412565, Symbol: APPL Seqno: 603 Price: 1623
1473412566, Symbol: APPL Seqno: 603 Price: 1623
1473412566, Symbol: APPL Seqno: 604 Price: 1631
1473412566, Symbol: APPL Seqno: 604 Price: 1631
1473412567, Symbol: APPL Seqno: 604 Price: 1631
1473412567, Symbol: APPL Seqno: 604 Price: 1631
1473412567, Symbol: APPL Seqno: 605 Price: 1653
1473412567, Symbol: APPL Seqno: 605 Price: 1653
1473412567, Symbol: APPL Seqno: 605 Price: 1653
1473412568, Symbol: APPL Seqno: 605 Price: 1653
1473412568, Symbol: APPL Seqno: 606 Price: 1583
1473412568, Symbol: APPL Seqno: 606 Price: 1583
1473412568, Symbol: APPL Seqno: 606 Price: 1583
1473412568, Symbol: APPL Seqno: 606 Price: 1583
1473412569, Symbol: APPL Seqno: 607 Price: 1636
1473412569, Symbol: APPL Seqno: 607 Price: 1636
1473412570, Symbol: APPL Seqno: 607 Price: 1636
1473412570, Symbol: APPL Seqno: 607 Price: 1636
1473412570, Symbol: APPL Seqno: 608 Price: 1619
1473412570, Symbol: APPL Seqno: 608 Price: 1619
1473412571, Symbol: APPL Seqno: 608 Price: 1619
1473412571, Symbol: APPL Seqno: 608 Price: 1619
1473412571, Symbol: APPL Seqno: 609 Price: 1665
1473412571, Symbol: APPL Seqno: 609 Price: 1665
1473412571, Symbol: APPL Seqno: 609 Price: 1665
1473412571, Symbol: APPL Seqno: 609 Price: 1665
1473412572, Symbol: APPL Seqno: 610 Price: 1552
1473412572, Symbol: APPL Seqno: 610 Price: 1552
1473412572, Symbol: APPL Seqno: 610 Price: 1552
1473412573, Symbol: APPL Seqno: 610 Price: 1552
1473412573, Symbol: APPL Seqno: 611 Price: 1590
1473412574, Symbol: APPL Seqno: 611 Price: 1590
1473412574, Symbol: APPL Seqno: 611 Price: 1590
1473412574, Symbol: APPL Seqno: 611 Price: 1590
1473412574, Symbol: APPL Seqno: 612 Price: 1654
1473412574, Symbol: APPL Seqno: 612 Price: 1654
1473412574, Symbol: APPL Seqno: 612 Price: 1654
1473412575, Symbol: APPL Seqno: 612 Price: 1654
1473412575, Symbol: APPL Seqno: 613 Price: 1586
1473412575, Symbol: APPL Seqno: 613 Price: 1586
1473412576, Symbol: APPL Seqno: 613 Price: 1586
1473412576, Symbol: APPL Seqno: 613 Price: 1586
1473412576, Symbol: APPL Seqno: 614 Price: 1679
1473412576, Symbol: APPL Seqno: 614 Price: 1679
1473412576, Symbol: APPL Seqno: 614 Price: 1679
1473412577, Symbol: APPL Seqno: 614 Price: 1679
1473412577, Symbol: APPL Seqno: 615 Price: 1595
1473412577, Symbol: APPL Seqno: 615 Price: 1595
1473412577, Symbol: APPL Seqno: 615 Price: 1595
1473412578, Symbol: APPL Seqno: 615 Price: 1595
1473412578, Symbol: APPL Seqno: 616 Price: 1629
1473412578, Symbol: APPL Seqno: 616 Price: 1629
1473412578, Symbol: APPL Seqno: 616 Price: 1629
1473412579, Symbol: APPL Seqno: 616 Price: 1629
1473412579, Symbol: APPL Seqno: 617 Price: 1604
1473412579, Symbol: APPL Seqno: 617 Price: 1604
1473412579, Symbol: APPL Seqno: 617 Price: 1604
1473412580, Symbol: APPL Seqno: 617 Price: 1604
1473412580, Symbol: APPL Seqno: 618 Price: 1569
1473412580, Symbol: APPL Seqno: 618 Price: 1569
1473412581, Symbol: APPL Seqno: 618 Price: 1569
1473412581, Symbol: APPL Seqno: 618 Price: 1569
1473412581, Symbol: APPL Seqno: 619 Price: 1594
1473412581, Symbol: APPL Seqno: 619 Price: 1594
1473412581, Symbol: APPL Seqno: 619 Price: 1594
1473412582, Symbol: APPL Seqno: 619 Price: 1594
1473412582, Symbol: APPL Seqno: 620 Price: 1542
1473412582, Symbol: APPL Seqno: 620 Price: 1542
1473412582, Symbol: APPL Seqno: 620 Price: 1542
1473412583, Symbol: APPL Seqno: 620 Price: 1542
1473412583, Symbol: APPL Seqno: 621 Price: 1563
1473412583, Symbol: APPL Seqno: 621 Price: 1563
1473412583, Symbol: APPL Seqno: 621 Price: 1563
1473412583, Symbol: APPL Seqno: 621 Price: 1563
1473412584, Symbol: APPL Seqno: 622 Price: 1534
1473412585, Symbol: APPL Seqno: 622 Price: 1534
1473412585, Symbol: APPL Seqno: 622 Price: 1534
1473412585, Symbol: APPL Seqno: 622 Price: 1534
1473412585, Symbol: APPL Seqno: 623 Price: 1688
1473412585, Symbol: APPL Seqno: 623 Price: 1688
1473412585, Symbol: APPL Seqno: 623 Price: 1688
1473412586, Symbol: APPL Seqno: 623 Price: 1688
1473412586, Symbol: APPL Seqno: 624 Price: 1609
1473412586, Symbol: APPL Seqno: 624 Price: 1609
1473412587, Symbol: APPL Seqno: 624 Price: 1609
1473412587, Symbol: APPL Seqno: 624 Price: 1609
1473412587, Symbol: APPL Seqno: 625 Price: 1543
1473412587, Symbol: APPL Seqno: 625 Price: 1543
1473412587, Symbol: APPL Seqno: 625 Price: 1543
1473412588, Symbol: APPL Seqno: 625 Price: 1543
1473412588, Symbol: APPL Seqno: 626 Price: 1547
1473412588, Symbol: APPL Seqno: 626 Price: 1547
1473412588, Symbol: APPL Seqno: 626 Price: 1547
1473412589, Symbol: APPL Seqno: 626 Price: 1547
1473412589, Symbol: APPL Seqno: 627 Price: 1579
1473412589, Symbol: APPL Seqno: 627 Price: 1579
1473412589, Symbol: APPL Seqno: 627 Price: 1579
1473412590, Symbol: APPL Seqno: 627 Price: 1579
1473412590, Symbol: APPL Seqno: 628 Price: 1656
1473412590, Symbol: APPL Seqno: 628 Price: 1656
1473412591, Symbol: APPL Seqno: 628 Price: 1656
1473412591, Symbol: APPL Seqno: 628 Price: 1656
1473412591, Symbol: APPL Seqno: 629 Price: 1687
1473412591, Symbol: APPL Seqno: 629 Price: 1687
1473412591, Symbol: APPL Seqno: 629 Price: 1687
1473412591, Symbol: APPL Seqno: 629 Price: 1687
1473412592, Symbol: APPL Seqno: 630 Price: 1664
