,YYYY,State,COUNTY,FIPS_State,FIPS_County,FIPS_Combined,SubstanceName,DrugReports,TotalDrugReportsCounty,TotalDrugReportsState,lat,lon,Rat
12654,2014,VA,JAMES CITY,51,95,51095,Methadone,2,193,32265,37.3,-76.76666999999999,0.005981713931504726
12666,2014,VA,KING WILLIAM,51,101,51101,Tramadol,1,68,32265,37.68333,-77.08333,0.0021075468774213544
12676,2014,VA,JAMES CITY,51,95,51095,Hydromorphone,5,193,32265,37.3,-76.76666999999999,0.005981713931504726
12681,2014,VA,KING GEORGE,51,99,51099,Morphine,3,140,32265,38.26667,-77.15,0.004339067100573377
12700,2014,VA,LOUDOUN,51,107,51107,Fentanyl,4,849,32265,39.08333,-77.65,0.026313342631334263
12701,2014,VA,LOUDOUN,51,107,51107,Heroin,64,849,32265,39.08333,-77.65,0.026313342631334263
12703,2014,VA,LUNENBURG,51,111,51111,Buprenorphine,1,101,32265,36.95,-78.25056,0.0031303269796993647
12704,2014,VA,LUNENBURG,51,111,51111,Morphine,1,101,32265,36.95,-78.25056,0.0031303269796993647
12710,2014,VA,MADISON,51,113,51113,Hydromorphone,2,56,32265,38.41667,-78.26666999999999,0.0017356268402293506
12740,2014,VA,MONTGOMERY,51,121,51121,Buprenorphine,30,849,32265,37.16667,-80.38333,0.026313342631334263
12741,2014,VA,MONTGOMERY,51,121,51121,Hydrocodone,33,849,32265,37.16667,-80.38333,0.026313342631334263
12742,2014,VA,MONTGOMERY,51,121,51121,Morphine,8,849,32265,37.16667,-80.38333,0.026313342631334263
12755,2014,VA,NORFOLK CITY,51,710,51710,Fentanyl,1,227,32265,40.55,-84.63333,0.0070354873702154035
12756,2014,VA,NORFOLK CITY,51,710,51710,Heroin,8,227,32265,40.55,-84.63333,0.0070354873702154035
12761,2014,VA,NORTHUMBERLAND,51,133,51133,Oxycodone,2,49,32265,37.88333,-76.41667,0.0015186734852006818
12763,2014,VA,ORANGE,51,137,51137,Hydromorphone,3,173,32265,38.25056,-78.03333,0.005361847202851387
12766,2014,VA,PAGE,51,139,51139,Hydromorphone,14,177,32265,38.63333,-78.46667,0.0054858205485820545
12784,2014,VA,DICKENSON,51,51,51051,Fentanyl,2,172,32265,37.13333,-82.35,0.00533085386641872
12785,2014,VA,DICKENSON,51,51,51051,Oxycodone,20,172,32265,37.13333,-82.35,0.00533085386641872
12786,2014,VA,DINWIDDIE,51,53,51053,Buprenorphine,2,103,32265,37.06667,-77.63333,0.0031923136525646985
12787,2014,VA,DINWIDDIE,51,53,51053,Hydrocodone,6,103,32265,37.06667,-77.63333,0.0031923136525646985
12794,2014,VA,ESSEX,51,57,51057,Morphine,2,51,32265,37.95,-76.95,0.0015806601580660158
12796,2014,VA,FAUQUIER,51,61,51061,Fentanyl,3,404,32265,38.73333,-77.81667,0.012521307918797459
12797,2014,VA,FAUQUIER,51,61,51061,Oxycodone,23,404,32265,38.73333,-77.81667,0.012521307918797459
12798,2014,VA,FAUQUIER,51,61,51061,Oxymorphone,1,404,32265,38.73333,-77.81667,0.012521307918797459
12806,2014,VA,FRANKLIN,51,67,51067,Buprenorphine,9,455,32265,37.00222,-79.86667,0.014101968076863475
12807,2014,VA,FRANKLIN,51,67,51067,Codeine,1,455,32265,37.00222,-79.86667,0.014101968076863475
12808,2014,VA,FREDERICK,51,69,51069,Methadone,9,566,32265,39.21667,-78.25,0.017542228420889507
12815,2014,VA,GILES,51,71,51071,Hydromorphone,6,148,32265,37.31667,-80.68333,0.004587013792034712
12816,2014,VA,GILES,51,71,51071,Morphine,3,148,32265,37.31667,-80.68333,0.004587013792034712
12821,2014,VA,GRAYSON,51,77,51077,Oxycodone,4,87,32265,36.65,-81.21667,0.002696420269642027
12829,2014,VA,HALIFAX,51,83,51083,Fentanyl,1,254,32265,36.75028,-78.93333,0.007872307453897411
12830,2014,VA,HALIFAX,51,83,51083,Methadone,2,254,32265,36.75028,-78.93333,0.007872307453897411
12834,2014,VA,HAMPTON CITY,51,650,51650,Heroin,15,76,32265,39.51667,-82.46667,0.0023554935688826903
12841,2014,VA,HENRICO,51,87,51087,Fentanyl,27,1489,32265,37.55,-77.36667,0.04614907794824113
12842,2014,VA,HENRICO,51,87,51087,Oxycodone,91,1489,32265,37.55,-77.36667,0.04614907794824113
12843,2014,VA,HENRICO,51,87,51087,Oxymorphone,4,1489,32265,37.55,-77.36667,0.04614907794824113
12847,2014,VA,ISLE OF WIGHT,51,93,51093,Fentanyl,2,197,32265,36.88333,-76.7,0.006105687277235395
12849,2014,VA,JAMES CITY,51,95,51095,Fentanyl,1,193,32265,37.3,-76.76666999999999,0.005981713931504726
12850,2014,VA,JAMES CITY,51,95,51095,Oxycodone,5,193,32265,37.3,-76.76666999999999,0.005981713931504726
12874,2014,VA,LEE,51,105,51105,Tramadol,1,213,32265,36.68333,-83.13333,0.006601580660158066
12889,2014,VA,LOUDOUN,51,107,51107,Buprenorphine,11,849,32265,39.08333,-77.65,0.026313342631334263
12890,2014,VA,LOUDOUN,51,107,51107,Morphine,9,849,32265,39.08333,-77.65,0.026313342631334263
12891,2014,VA,LOUISA,51,109,51109,Oxycodone,9,191,32265,37.98333,-77.96667,0.0059197272586393925
12893,2014,VA,LUNENBURG,51,111,51111,Propoxyphene,1,101,32265,36.95,-78.25056,0.0031303269796993647
12900,2014,VA,LYNCHBURG CITY,51,680,51680,Oxycodone,2,35,32265,41.63333,-81.38333,0.0010847667751433443
12911,2014,VA,MATHEWS,51,115,51115,Heroin,18,55,32265,37.43333,-76.36667,0.0017046335037966837
12916,2014,VA,MECKLENBURG,51,117,51117,Methadone,1,166,32265,36.7,-78.35,0.0051448938478227185
12944,2014,VA,NELSON,51,125,51125,Heroin,2,91,32265,37.78333,-78.78333,0.0028203936153726947
12945,2014,VA,NEW KENT,51,127,51127,Hydromorphone,1,97,32265,37.48333,-77.0,0.003006353633968697
12946,2014,VA,NEWPORT NEWS CITY,51,700,51700,Oxycodone,1,111,32265,40.65,-83.66667,0.0034402603440260343
12952,2014,VA,PATRICK,51,141,51141,Oxycodone,9,119,32265,36.66667,-80.28333,0.00368820703548737
12953,2014,VA,PATRICK,51,141,51141,Oxymorphone,3,119,32265,36.66667,-80.28333,0.00368820703548737
12958,2014,VA,PETERSBURG CITY,51,730,51730,Codeine,1,90,32265,40.58333,-83.16667,0.002789400278940028
12959,2014,VA,PETERSBURG CITY,51,730,51730,Hydrocodone,1,90,32265,40.58333,-83.16667,0.002789400278940028
12967,2014,VA,PITTSYLVANIA,51,143,51143,Heroin,2,219,32265,36.81667,-79.4,0.006787540678754068
12980,2014,VA,LOUDOUN,51,107,51107,Codeine,4,849,32265,39.08333,-77.65,0.026313342631334263
12981,2014,VA,LOUDOUN,51,107,51107,Methadone,6,849,32265,39.08333,-77.65,0.026313342631334263
12982,2014,VA,LOUDOUN,51,107,51107,Methorphan,2,849,32265,39.08333,-77.65,0.026313342631334263
12983,2014,VA,LOUISA,51,109,51109,Hydromorphone,1,191,32265,37.98333,-77.96667,0.0059197272586393925
12984,2014,VA,LUNENBURG,51,111,51111,Hydrocodone,1,101,32265,36.95,-78.25056,0.0031303269796993647
12990,2014,VA,MADISON,51,113,51113,Tramadol,2,56,32265,38.41667,-78.26666999999999,0.0017356268402293506
13001,2014,VA,MATHEWS,51,115,51115,Buprenorphine,1,55,32265,37.43333,-76.36667,0.0017046335037966837
13021,2014,VA,MONTGOMERY,51,121,51121,Heroin,21,849,32265,37.16667,-80.38333,0.026313342631334263
13026,2014,VA,NEW KENT,51,127,51127,Oxycodone,3,97,32265,37.48333,-77.0,0.003006353633968697
13027,2014,VA,NEWPORT NEWS CITY,51,700,51700,Fentanyl,3,111,32265,40.65,-83.66667,0.0034402603440260343
13029,2014,VA,NORFOLK CITY,51,710,51710,Buprenorphine,1,227,32265,40.55,-84.63333,0.0070354873702154035
13032,2014,VA,NOTTOWAY,51,135,51135,Codeine,1,99,32265,37.13333,-78.06667,0.0030683403068340305
13037,2014,VA,ORANGE,51,137,51137,Hydrocodone,9,173,32265,38.25056,-78.03333,0.005361847202851387
13038,2014,VA,ORANGE,51,137,51137,Tramadol,2,173,32265,38.25056,-78.03333,0.005361847202851387
13041,2014,VA,PAGE,51,139,51139,Buprenorphine,2,177,32265,38.63333,-78.46667,0.0054858205485820545
13051,2014,VA,PORTSMOUTH CITY,51,740,51740,Hydrocodone,1,135,32265,41.11667,-81.53333,0.0041841004184100415
13054,2014,VA,POWHATAN,51,145,51145,Hydrocodone,7,126,32265,37.56667,-77.91667,0.003905160390516039
13055,2014,VA,PRINCE GEORGE,51,149,51149,Hydrocodone,3,206,32265,37.2,-77.23333000000001,0.006384627305129397
13056,2014,VA,PRINCE GEORGE,51,149,51149,Tramadol,1,206,32265,37.2,-77.23333000000001,0.006384627305129397
13057,2014,VA,PRINCE WILLIAM,51,153,51153,Morphine,19,1964,32265,38.7,-77.48333000000001,0.060870912753757944
13059,2014,VA,PULASKI,51,155,51155,Hydrocodone,45,473,32265,37.06667,-80.71667,0.01465984813265148
13062,2014,VA,RICHMOND,51,760,51760,Hydrocodone,4,396,32265,37.95,-76.73333000000001,0.012273361227336122
13063,2014,VA,RICHMOND,51,760,51760,Tramadol,2,396,32265,37.95,-76.73333000000001,0.012273361227336122
13065,2014,VA,ROCKBRIDGE,51,163,51163,Buprenorphine,1,266,32265,37.8,-79.43333,0.008244227491089415
13067,2014,VA,ROCKINGHAM,51,165,51165,Codeine,2,664,32265,38.51667,-78.88333,0.020579575391290874
13077,2014,VA,MATHEWS,51,115,51115,Methadone,1,55,32265,37.43333,-76.36667,0.0017046335037966837
13082,2014,VA,MECKLENBURG,51,117,51117,Heroin,3,166,32265,36.7,-78.35,0.0051448938478227185
13099,2014,VA,NEW KENT,51,127,51127,Buprenorphine,1,97,32265,37.48333,-77.0,0.003006353633968697
13100,2014,VA,NEW KENT,51,127,51127,Hydrocodone,2,97,32265,37.48333,-77.0,0.003006353633968697
13101,2014,VA,NEW KENT,51,127,51127,Tramadol,2,97,32265,37.48333,-77.0,0.003006353633968697
13102,2014,VA,NEWPORT NEWS CITY,51,700,51700,Hydrocodone,4,111,32265,40.65,-83.66667,0.0034402603440260343
13105,2014,VA,NORFOLK CITY,51,710,51710,Oxycodone,1,227,32265,40.55,-84.63333,0.0070354873702154035
13106,2014,VA,NORTHUMBERLAND,51,133,51133,Heroin,2,49,32265,37.88333,-76.41667,0.0015186734852006818
13107,2014,VA,NOTTOWAY,51,135,51135,Oxycodone,5,99,32265,37.13333,-78.06667,0.0030683403068340305
13110,2014,VA,ORANGE,51,137,51137,Morphine,1,173,32265,38.25056,-78.03333,0.005361847202851387
13116,2014,VA,PAGE,51,139,51139,Morphine,6,177,32265,38.63333,-78.46667,0.0054858205485820545
13117,2014,VA,PATRICK,51,141,51141,Hydrocodone,12,119,32265,36.66667,-80.28333,0.00368820703548737
13133,2014,VA,PRINCE EDWARD,51,147,51147,Morphine,2,231,32265,37.2,-78.45,0.007159460715946072
13134,2014,VA,PRINCE GEORGE,51,149,51149,Heroin,15,206,32265,37.2,-77.23333000000001,0.006384627305129397
13135,2014,VA,PRINCE WILLIAM,51,153,51153,Hydromorphone,18,1964,32265,38.7,-77.48333000000001,0.060870912753757944
13138,2014,VA,PULASKI,51,155,51155,Hydromorphone,2,473,32265,37.06667,-80.71667,0.01465984813265148
13141,2014,VA,RICHMOND,51,760,51760,Oxycodone,5,396,32265,37.95,-76.73333000000001,0.012273361227336122
13142,2014,VA,ROANOKE,51,770,51770,Heroin,88,484,32265,37.28333,-80.05,0.015000774833410817
13143,2014,VA,ROCKBRIDGE,51,163,51163,Hydrocodone,10,266,32265,37.8,-79.43333,0.008244227491089415
13144,2014,VA,ROCKBRIDGE,51,163,51163,Tramadol,5,266,32265,37.8,-79.43333,0.008244227491089415
13147,2014,VA,ROCKINGHAM,51,165,51165,Buprenorphine,1,664,32265,38.51667,-78.88333,0.020579575391290874
13148,2014,VA,ROCKINGHAM,51,165,51165,Morphine,4,664,32265,38.51667,-78.88333,0.020579575391290874
13152,2014,VA,RUSSELL,51,167,51167,Hydrocodone,45,346,32265,36.93333,-82.08333,0.010723694405702774
13153,2014,VA,RUSSELL,51,167,51167,Tramadol,4,346,32265,36.93333,-82.08333,0.010723694405702774
13160,2014,VA,SCOTT,51,169,51169,Hydrocodone,74,484,32265,36.7,-82.58333,0.015000774833410817
13161,2014,VA,SCOTT,51,169,51169,Tramadol,2,484,32265,36.7,-82.58333,0.015000774833410817
13167,2014,VA,SHENANDOAH,51,171,51171,Fentanyl,3,405,32265,38.86667,-78.6,0.012552301255230125
13168,2014,VA,SHENANDOAH,51,171,51171,Heroin,60,405,32265,38.86667,-78.6,0.012552301255230125
13170,2014,VA,SMYTH,51,173,51173,Buprenorphine,18,273,32265,36.85,-81.51666999999999,0.008461180846118084
13173,2014,VA,ORANGE,51,137,51137,Buprenorphine,1,173,32265,38.25056,-78.03333,0.005361847202851387
13175,2014,VA,PAGE,51,139,51139,Hydrocodone,9,177,32265,38.63333,-78.46667,0.0054858205485820545
13176,2014,VA,PAGE,51,139,51139,Tramadol,4,177,32265,38.63333,-78.46667,0.0054858205485820545
13185,2014,VA,PITTSYLVANIA,51,143,51143,Oxycodone,7,219,32265,36.81667,-79.4,0.006787540678754068
13186,2014,VA,PITTSYLVANIA,51,143,51143,Oxymorphone,4,219,32265,36.81667,-79.4,0.006787540678754068
13192,2014,VA,POWHATAN,51,145,51145,Buprenorphine,1,126,32265,37.56667,-77.91667,0.003905160390516039
13193,2014,VA,POWHATAN,51,145,51145,Morphine,2,126,32265,37.56667,-77.91667,0.003905160390516039
13195,2014,VA,PRINCE EDWARD,51,147,51147,Hydrocodone,12,231,32265,37.2,-78.45,0.007159460715946072
13196,2014,VA,PRINCE EDWARD,51,147,51147,Methadone,2,231,32265,37.2,-78.45,0.007159460715946072
13197,2014,VA,PRINCE GEORGE,51,149,51149,Morphine,2,206,32265,37.2,-77.23333000000001,0.006384627305129397
13204,2014,VA,ROANOKE,51,770,51770,Fentanyl,3,484,32265,37.28333,-80.05,0.015000774833410817
13205,2014,VA,ROANOKE,51,770,51770,Hydrocodone,20,484,32265,37.28333,-80.05,0.015000774833410817
13206,2014,VA,ROANOKE,51,770,51770,Hydromorphone,3,484,32265,37.28333,-80.05,0.015000774833410817
13207,2014,VA,ROANOKE,51,770,51770,Tramadol,5,484,32265,37.28333,-80.05,0.015000774833410817
13208,2014,VA,ROCKBRIDGE,51,163,51163,Codeine,1,266,32265,37.8,-79.43333,0.008244227491089415
13209,2014,VA,ROCKBRIDGE,51,163,51163,Heroin,6,266,32265,37.8,-79.43333,0.008244227491089415
13210,2014,VA,ROCKBRIDGE,51,163,51163,Methadone,1,266,32265,37.8,-79.43333,0.008244227491089415
13213,2014,VA,ROCKINGHAM,51,165,51165,Hydrocodone,19,664,32265,38.51667,-78.88333,0.020579575391290874
13214,2014,VA,ROCKINGHAM,51,165,51165,Tramadol,2,664,32265,38.51667,-78.88333,0.020579575391290874
13216,2014,VA,RUSSELL,51,167,51167,Heroin,4,346,32265,36.93333,-82.08333,0.010723694405702774
13217,2014,VA,RUSSELL,51,167,51167,Methadone,1,346,32265,36.93333,-82.08333,0.010723694405702774
13221,2014,VA,SCOTT,51,169,51169,Heroin,4,484,32265,36.7,-82.58333,0.015000774833410817
13227,2014,VA,SHENANDOAH,51,171,51171,Hydrocodone,16,405,32265,38.86667,-78.6,0.012552301255230125
13228,2014,VA,SHENANDOAH,51,171,51171,Tramadol,5,405,32265,38.86667,-78.6,0.012552301255230125
13230,2014,VA,SPOTSYLVANIA,51,177,51177,Oxycodone,69,699,32265,38.18333,-77.65,0.021664342166434217
13231,2014,VA,SPOTSYLVANIA,51,177,51177,Oxymorphone,14,699,32265,38.18333,-77.65,0.021664342166434217
13232,2014,VA,STAFFORD,51,179,51179,Codeine,1,622,32265,38.41667,-77.46667,0.01927785526111886
13233,2014,VA,STAFFORD,51,179,51179,Hydrocodone,10,622,32265,38.41667,-77.46667,0.01927785526111886
13234,2014,VA,STAFFORD,51,179,51179,Oxycodone,49,622,32265,38.41667,-77.46667,0.01927785526111886
13237,2014,VA,SUFFOLK CITY,51,800,51800,Fentanyl,2,31,32265,40.83333,-81.88333,0.0009607934294126762
13243,2014,VA,TAZEWELL,51,185,51185,Morphine,13,886,32265,37.1,-81.56667,0.027460096079342942
13259,2014,VA,WASHINGTON,51,191,51191,Buprenorphine,27,419,32265,36.71667,-81.96667,0.012986207965287462
13266,2014,VA,WESTMORELAND,51,193,51193,Heroin,19,142,32265,38.11667,-76.78333,0.004401053773438711
13270,2014,VA,WILLIAMSBURG CITY,51,830,51830,Codeine,1,25,32265,41.03333,-80.76666999999999,0.0007748334108166745
13275,2014,VA,LANCASTER,51,103,51103,Oxycodone,2,32,32265,37.73333,-76.43333,0.0009917867658453432
13292,2014,VA,LOUDOUN,51,107,51107,Hydromorphone,4,849,32265,39.08333,-77.65,0.026313342631334263
13293,2014,VA,LOUISA,51,109,51109,Morphine,2,191,32265,37.98333,-77.96667,0.0059197272586393925
13302,2014,VA,MADISON,51,113,51113,Heroin,4,56,32265,38.41667,-78.26666999999999,0.0017356268402293506
13315,2014,VA,MATHEWS,51,115,51115,Hydrocodone,3,55,32265,37.43333,-76.36667,0.0017046335037966837
13316,2014,VA,MATHEWS,51,115,51115,Oxycodone,3,55,32265,37.43333,-76.36667,0.0017046335037966837
13319,2014,VA,MECKLENBURG,51,117,51117,Morphine,10,166,32265,36.7,-78.35,0.0051448938478227185
13346,2014,VA,NORTHAMPTON,51,131,51131,Hydrocodone,1,81,32265,37.35,-75.93333,0.002510460251046025
13350,2014,VA,ORANGE,51,137,51137,Heroin,20,173,32265,38.25056,-78.03333,0.005361847202851387
13351,2014,VA,ORANGE,51,137,51137,Methadone,1,173,32265,38.25056,-78.03333,0.005361847202851387
13352,2014,VA,PAGE,51,139,51139,Oxycodone,8,177,32265,38.63333,-78.46667,0.0054858205485820545
13357,2014,VA,PETERSBURG CITY,51,730,51730,Oxycodone,2,90,32265,40.58333,-83.16667,0.002789400278940028
13364,2014,VA,PITTSYLVANIA,51,143,51143,Morphine,1,219,32265,36.81667,-79.4,0.006787540678754068
13369,2014,VA,PORTSMOUTH CITY,51,740,51740,Heroin,58,135,32265,41.11667,-81.53333,0.0041841004184100415
13370,2014,VA,POWHATAN,51,145,51145,Heroin,22,126,32265,37.56667,-77.91667,0.003905160390516039
13371,2014,VA,PRINCE EDWARD,51,147,51147,Oxycodone,13,231,32265,37.2,-78.45,0.007159460715946072
13372,2014,VA,PRINCE EDWARD,51,147,51147,Oxymorphone,1,231,32265,37.2,-78.45,0.007159460715946072
13373,2014,VA,NEW KENT,51,127,51127,Methadone,1,97,32265,37.48333,-77.0,0.003006353633968697
13378,2014,VA,NORTHAMPTON,51,131,51131,Hydromorphone,2,81,32265,37.35,-75.93333,0.002510460251046025
13379,2014,VA,NORTHAMPTON,51,131,51131,Tramadol,1,81,32265,37.35,-75.93333,0.002510460251046025
13380,2014,VA,NOTTOWAY,51,135,51135,Hydrocodone,6,99,32265,37.13333,-78.06667,0.0030683403068340305
13383,2014,VA,ORANGE,51,137,51137,Codeine,2,173,32265,38.25056,-78.03333,0.005361847202851387
13385,2014,VA,PATRICK,51,141,51141,Morphine,3,119,32265,36.66667,-80.28333,0.00368820703548737
13395,2014,VA,PORTSMOUTH CITY,51,740,51740,Codeine,2,135,32265,41.11667,-81.53333,0.0041841004184100415
13398,2014,VA,POWHATAN,51,145,51145,Codeine,2,126,32265,37.56667,-77.91667,0.003905160390516039
13399,2014,VA,PRINCE GEORGE,51,149,51149,Codeine,2,206,32265,37.2,-77.23333000000001,0.006384627305129397
13400,2014,VA,PRINCE WILLIAM,51,153,51153,Buprenorphine,26,1964,32265,38.7,-77.48333000000001,0.060870912753757944
13403,2014,VA,RAPPAHANNOCK,51,157,51157,Heroin,3,30,32265,38.66667,-78.15,0.0009298000929800093
13406,2014,VA,ROANOKE,51,770,51770,Oxycodone,9,484,32265,37.28333,-80.05,0.015000774833410817
13407,2014,VA,ROANOKE,51,770,51770,Oxymorphone,5,484,32265,37.28333,-80.05,0.015000774833410817
13408,2014,VA,ROCKBRIDGE,51,163,51163,Hydromorphone,6,266,32265,37.8,-79.43333,0.008244227491089415
13409,2014,VA,ROCKBRIDGE,51,163,51163,Morphine,5,266,32265,37.8,-79.43333,0.008244227491089415
13410,2014,VA,ROCKINGHAM,51,165,51165,Oxycodone,28,664,32265,38.51667,-78.88333,0.020579575391290874
13414,2014,VA,RUSSELL,51,167,51167,Buprenorphine,29,346,32265,36.93333,-82.08333,0.010723694405702774
13421,2014,VA,SCOTT,51,169,51169,Buprenorphine,111,484,32265,36.7,-82.58333,0.015000774833410817
13424,2014,VA,SHENANDOAH,51,171,51171,Buprenorphine,42,405,32265,38.86667,-78.6,0.012552301255230125
13426,2014,VA,SMYTH,51,173,51173,Hydrocodone,14,273,32265,36.85,-81.51666999999999,0.008461180846118084
13429,2014,VA,SPOTSYLVANIA,51,177,51177,Fentanyl,3,699,32265,38.18333,-77.65,0.021664342166434217
13430,2014,VA,SPOTSYLVANIA,51,177,51177,Hydromorphone,18,699,32265,38.18333,-77.65,0.021664342166434217
13431,2014,VA,SPOTSYLVANIA,51,177,51177,Morphine,7,699,32265,38.18333,-77.65,0.021664342166434217
13432,2014,VA,STAFFORD,51,179,51179,Buprenorphine,13,622,32265,38.41667,-77.46667,0.01927785526111886
13434,2014,VA,SUSSEX,51,183,51183,Oxycodone,6,66,32265,36.93333,-77.25,0.0020455602045560206
13436,2014,VA,TAZEWELL,51,185,51185,Heroin,7,886,32265,37.1,-81.56667,0.027460096079342942
13437,2014,VA,TAZEWELL,51,185,51185,Methadone,6,886,32265,37.1,-81.56667,0.027460096079342942
13450,2014,VA,VIRGINIA BEACH CITY,51,810,51810,Fentanyl,2,135,32265,40.3,-83.38333,0.0041841004184100415
13458,2014,VA,WASHINGTON,51,191,51191,Hydrocodone,23,419,32265,36.71667,-81.96667,0.012986207965287462
13459,2014,VA,WASHINGTON,51,191,51191,Oxycodone,23,419,32265,36.71667,-81.96667,0.012986207965287462
13465,2014,VA,WESTMORELAND,51,193,51193,Hydromorphone,1,142,32265,38.11667,-76.78333,0.004401053773438711
13466,2014,VA,WESTMORELAND,51,193,51193,Methadone,3,142,32265,38.11667,-76.78333,0.004401053773438711
13468,2014,VA,WINCHESTER CITY,51,840,51840,Hydromorphone,1,83,32265,40.86667,-84.58333,0.0025724469239113592
13482,2014,VA,POWHATAN,51,145,51145,Hydromorphone,2,126,32265,37.56667,-77.91667,0.003905160390516039
13485,2014,VA,PRINCE GEORGE,51,149,51149,Oxycodone,8,206,32265,37.2,-77.23333000000001,0.006384627305129397
13486,2014,VA,PRINCE GEORGE,51,149,51149,Oxymorphone,2,206,32265,37.2,-77.23333000000001,0.006384627305129397
13488,2014,VA,PULASKI,51,155,51155,Morphine,10,473,32265,37.06667,-80.71667,0.01465984813265148
13490,2014,VA,RADFORD,51,750,51750,Fentanyl,2,7,32265,40.53333,-82.78333,0.00021695335502866883
13492,2014,VA,RICHMOND,51,760,51760,Heroin,82,396,32265,37.95,-76.73333000000001,0.012273361227336122
13493,2014,VA,RICHMOND,51,760,51760,Methadone,2,396,32265,37.95,-76.73333000000001,0.012273361227336122
13498,2014,VA,ROCKINGHAM,51,165,51165,Fentanyl,1,664,32265,38.51667,-78.88333,0.020579575391290874
13503,2014,VA,RUSSELL,51,167,51167,Oxycodone,21,346,32265,36.93333,-82.08333,0.010723694405702774
13508,2014,VA,SCOTT,51,169,51169,Oxycodone,71,484,32265,36.7,-82.58333,0.015000774833410817
13510,2014,VA,SHENANDOAH,51,171,51171,Oxycodone,35,405,32265,38.86667,-78.6,0.012552301255230125
13514,2014,VA,STAFFORD,51,179,51179,Morphine,4,622,32265,38.41667,-77.46667,0.01927785526111886
13515,2014,VA,STAFFORD,51,179,51179,Oxymorphone,19,622,32265,38.41667,-77.46667,0.01927785526111886
13516,2014,VA,STAFFORD,51,179,51179,Tramadol,7,622,32265,38.41667,-77.46667,0.01927785526111886
13524,2014,VA,TAZEWELL,51,185,51185,Pentazocine,1,886,32265,37.1,-81.56667,0.027460096079342942
13530,2014,VA,VIRGINIA BEACH CITY,51,810,51810,Tramadol,1,135,32265,40.3,-83.38333,0.0041841004184100415
13534,2014,VA,WARREN,51,187,51187,Fentanyl,17,547,32265,38.93333,-78.18333,0.016953355028668834
13535,2014,VA,WARREN,51,187,51187,Heroin,177,547,32265,38.93333,-78.18333,0.016953355028668834
13536,2014,VA,WARREN,51,187,51187,Methadone,12,547,32265,38.93333,-78.18333,0.016953355028668834
13556,2014,VA,WINCHESTER CITY,51,840,51840,Fentanyl,1,83,32265,40.86667,-84.58333,0.0025724469239113592
13557,2014,VA,WINCHESTER CITY,51,840,51840,Heroin,12,83,32265,40.86667,-84.58333,0.0025724469239113592
13558,2014,VA,WINCHESTER CITY,51,840,51840,Methadone,2,83,32265,40.86667,-84.58333,0.0025724469239113592
13559,2014,VA,WISE,51,195,51195,Oxycodone,88,714,32265,36.96667,-82.6,0.02212924221292422
13560,2014,VA,WISE,51,195,51195,Oxymorphone,5,714,32265,36.96667,-82.6,0.02212924221292422
13567,2014,VA,YORK,51,199,51199,Fentanyl,2,196,32265,37.23333,-76.55,0.006074693940802727
13568,2014,VA,YORK,51,199,51199,Heroin,4,196,32265,37.23333,-76.55,0.006074693940802727
13569,2014,VA,YORK,51,199,51199,Methadone,2,196,32265,37.23333,-76.55,0.006074693940802727
13570,2015,VA,ACCOMACK,51,1,51001,Buprenorphine,4,98,27819,37.75,-75.66667,0.0035227722060462274
13575,2015,VA,ALBEMARLE,51,3,51003,Methadone,6,222,27819,38.03333,-78.55,0.007980157446349617
13577,2014,VA,PRINCE WILLIAM,51,153,51153,Codeine,10,1964,32265,38.7,-77.48333000000001,0.060870912753757944
13578,2014,VA,PRINCE WILLIAM,51,153,51153,Hydrocodone,22,1964,32265,38.7,-77.48333000000001,0.060870912753757944
13579,2014,VA,PRINCE WILLIAM,51,153,51153,Methadone,11,1964,32265,38.7,-77.48333000000001,0.060870912753757944
13582,2014,VA,PULASKI,51,155,51155,Buprenorphine,40,473,32265,37.06667,-80.71667,0.01465984813265148
13585,2014,VA,RICHMOND,51,760,51760,Buprenorphine,1,396,32265,37.95,-76.73333000000001,0.012273361227336122
13586,2014,VA,ROANOKE,51,770,51770,Methadone,1,484,32265,37.28333,-80.05,0.015000774833410817
13587,2014,VA,ROCKBRIDGE,51,163,51163,Oxycodone,2,266,32265,37.8,-79.43333,0.008244227491089415
13589,2014,VA,ROCKINGHAM,51,165,51165,Hydromorphone,7,664,32265,38.51667,-78.88333,0.020579575391290874
13601,2014,VA,SHENANDOAH,51,171,51171,Methadone,4,405,32265,38.86667,-78.6,0.012552301255230125
13605,2014,VA,SPOTSYLVANIA,51,177,51177,Heroin,106,699,32265,38.18333,-77.65,0.021664342166434217
13606,2014,VA,SPOTSYLVANIA,51,177,51177,Methadone,11,699,32265,38.18333,-77.65,0.021664342166434217
13607,2014,VA,STAFFORD,51,179,51179,Methadone,3,622,32265,38.41667,-77.46667,0.01927785526111886
13610,2014,VA,STAUNTON CITY,51,790,51790,Hydrocodone,1,11,32265,40.85,-83.28333,0.00034092670075933676
13613,2014,VA,TAZEWELL,51,185,51185,Fentanyl,1,886,32265,37.1,-81.56667,0.027460096079342942
13614,2014,VA,TAZEWELL,51,185,51185,Hydromorphone,55,886,32265,37.1,-81.56667,0.027460096079342942
13622,2014,VA,WARREN,51,187,51187,Hydrocodone,11,547,32265,38.93333,-78.18333,0.016953355028668834
