,YYYY,State,COUNTY,FIPS_State,FIPS_County,FIPS_Combined,SubstanceName,DrugReports,TotalDrugReportsCounty,TotalDrugReportsState,lat,lon,Rat
6598,2012,WV,HARRISON,54,33,54033,Oxymorphone,2,666,9429,39.28333,-80.38333,0.07063315303849825
6624,2012,WV,KANAWHA,54,39,54039,Hydromorphone,4,1395,9429,38.33333,-81.56667,0.1479478205536112
6645,2012,WV,HAMPSHIRE,54,27,54027,Hydrocodone,9,102,9429,39.33333,-78.6,0.010817690104995227
6647,2012,WV,HANCOCK,54,29,54029,Heroin,13,54,9429,40.50056,-80.56667,0.005727012408526885
6650,2012,WV,HARDY,54,31,54031,Oxycodone,2,194,9429,39.01667,-78.81667,0.02057482235655955
6675,2012,WV,JACKSON,54,35,54035,Hydrocodone,4,91,9429,38.83333,-81.68333,0.009651076466221232
6683,2012,WV,JEFFERSON,54,37,54037,Oxycodone,11,105,9429,39.3,-77.85,0.011135857461024499
6684,2012,WV,JEFFERSON,54,37,54037,Oxymorphone,1,105,9429,39.3,-77.85,0.011135857461024499
6688,2012,WV,KANAWHA,54,39,54039,Heroin,133,1395,9429,38.33333,-81.56667,0.1479478205536112
6708,2012,WV,LOGAN,54,45,54045,Oxycodone,83,346,9429,37.83333,-81.93333,0.0366953017287093
6709,2012,WV,LOGAN,54,45,54045,Oxymorphone,16,346,9429,37.83333,-81.93333,0.0366953017287093
6728,2012,WV,MARION,54,49,54049,Dextropropoxyphene,1,543,9429,39.51667,-80.25,0.05758829144129812
6729,2012,WV,MARION,54,49,54049,Morphine,2,543,9429,39.51667,-80.25,0.05758829144129812
6732,2012,WV,MARSHALL,54,51,54051,Morphine,3,133,9429,39.86667,-80.65,0.014105419450631032
6733,2012,WV,MARSHALL,54,51,54051,Oxymorphone,1,133,9429,39.86667,-80.65,0.014105419450631032
6771,2012,WV,HAMPSHIRE,54,27,54027,Methadone,1,102,9429,39.33333,-78.6,0.010817690104995227
6774,2012,WV,HARDY,54,31,54031,Heroin,9,194,9429,39.01667,-78.81667,0.02057482235655955
6775,2012,WV,HARDY,54,31,54031,Methadone,2,194,9429,39.01667,-78.81667,0.02057482235655955
6780,2012,WV,HARRISON,54,33,54033,Buprenorphine,17,666,9429,39.28333,-80.38333,0.07063315303849825
6795,2012,WV,JACKSON,54,35,54035,Hydromorphone,1,91,9429,38.83333,-81.68333,0.009651076466221232
6804,2012,WV,KANAWHA,54,39,54039,Oxycodone,153,1395,9429,38.33333,-81.56667,0.1479478205536112
6805,2012,WV,KANAWHA,54,39,54039,Oxymorphone,29,1395,9429,38.33333,-81.56667,0.1479478205536112
6826,2012,WV,LEWIS,54,41,54041,Hydrocodone,2,47,9429,38.96667,-80.51666999999999,0.0049846219111252515
6832,2012,WV,LOGAN,54,45,54045,Heroin,14,346,9429,37.83333,-81.93333,0.0366953017287093
6859,2012,WV,GREENBRIER,54,25,54025,Oxycodone,14,78,9429,37.95,-80.41667,0.008272351256761056
6860,2012,WV,GREENBRIER,54,25,54025,Oxymorphone,8,78,9429,37.95,-80.41667,0.008272351256761056
6868,2012,WV,HARDY,54,31,54031,Hydromorphone,2,194,9429,39.01667,-78.81667,0.02057482235655955
6869,2012,WV,HARRISON,54,33,54033,Heroin,150,666,9429,39.28333,-80.38333,0.07063315303849825
6905,2012,WV,LEWIS,54,41,54041,Hydromorphone,2,47,9429,38.96667,-80.51666999999999,0.0049846219111252515
6908,2012,WV,LOGAN,54,45,54045,Buprenorphine,2,346,9429,37.83333,-81.93333,0.0366953017287093
6909,2012,WV,LOGAN,54,45,54045,Hydrocodone,36,346,9429,37.83333,-81.93333,0.0366953017287093
6932,2012,WV,MCDOWELL,54,47,54047,Oxymorphone,1,38,9429,37.36667,-81.65,0.004030119843037438
6950,2012,WV,GRANT,54,23,54023,Oxymorphone,3,106,9429,39.11667,-79.2,0.011241913246367589
6962,2012,WV,HAMPSHIRE,54,27,54027,Oxycodone,13,102,9429,39.33333,-78.6,0.010817690104995227
6969,2012,WV,HARDY,54,31,54031,Hydrocodone,1,194,9429,39.01667,-78.81667,0.02057482235655955
6989,2012,WV,JACKSON,54,35,54035,Oxycodone,13,91,9429,38.83333,-81.68333,0.009651076466221232
6997,2012,WV,JEFFERSON,54,37,54037,Heroin,17,105,9429,39.3,-77.85,0.011135857461024499
7018,2012,WV,LEWIS,54,41,54041,Heroin,1,47,9429,38.96667,-80.51666999999999,0.0049846219111252515
7038,2012,WV,MARSHALL,54,51,54051,Oxycodone,44,133,9429,39.86667,-80.65,0.014105419450631032
7047,2012,WV,JEFFERSON,54,37,54037,Hydrocodone,2,105,9429,39.3,-77.85,0.011135857461024499
7049,2012,WV,KANAWHA,54,39,54039,Dextropropoxyphene,1,1395,9429,38.33333,-81.56667,0.1479478205536112
7067,2012,WV,LEWIS,54,41,54041,Buprenorphine,3,47,9429,38.96667,-80.51666999999999,0.0049846219111252515
7068,2012,WV,LEWIS,54,41,54041,Morphine,2,47,9429,38.96667,-80.51666999999999,0.0049846219111252515
7076,2012,WV,LOGAN,54,45,54045,Hydromorphone,2,346,9429,37.83333,-81.93333,0.0366953017287093
7086,2012,WV,MARION,54,49,54049,Heroin,223,543,9429,39.51667,-80.25,0.05758829144129812
7091,2012,WV,MCDOWELL,54,47,54047,Hydrocodone,4,38,9429,37.36667,-81.65,0.004030119843037438
7100,2012,WV,MERCER,54,55,54055,Methadone,1,452,9429,37.4,-81.11667,0.04793721497507689
7104,2012,WV,MINGO,54,59,54059,Hydrocodone,13,117,9429,37.7,-82.15,0.012408526885141585
7105,2012,WV,MONONGALIA,54,61,54061,Morphine,2,115,9429,39.65,-80.03333,0.012196415314455403
7112,2012,WV,MORGAN,54,65,54065,Heroin,31,147,9429,39.56667,-78.25028,0.015590200445434299
7113,2012,WV,MORGAN,54,65,54065,Hydrocodone,10,147,9429,39.56667,-78.25028,0.015590200445434299
7114,2012,WV,MORGAN,54,65,54065,Methadone,7,147,9429,39.56667,-78.25028,0.015590200445434299
7121,2012,WV,NICHOLAS,54,67,54067,Codeine,1,324,9429,38.3,-80.83333,0.03436207445116131
7122,2012,WV,NICHOLAS,54,67,54067,Hydrocodone,20,324,9429,38.3,-80.83333,0.03436207445116131
7154,2012,WV,GREENBRIER,54,25,54025,Hydromorphone,1,78,9429,37.95,-80.41667,0.008272351256761056
7155,2012,WV,GREENBRIER,54,25,54025,Morphine,7,78,9429,37.95,-80.41667,0.008272351256761056
7165,2012,WV,HAMPSHIRE,54,27,54027,Heroin,8,102,9429,39.33333,-78.6,0.010817690104995227
7166,2012,WV,HANCOCK,54,29,54029,Oxycodone,4,54,9429,40.50056,-80.56667,0.005727012408526885
7174,2012,WV,HARRISON,54,33,54033,Hydromorphone,1,666,9429,39.28333,-80.38333,0.07063315303849825
7185,2012,WV,JACKSON,54,35,54035,Heroin,9,91,9429,38.83333,-81.68333,0.009651076466221232
7216,2012,WV,LEWIS,54,41,54041,Fentanyl,1,47,9429,38.96667,-80.51666999999999,0.0049846219111252515
7217,2012,WV,LEWIS,54,41,54041,Oxycodone,6,47,9429,38.96667,-80.51666999999999,0.0049846219111252515
7231,2012,WV,MARION,54,49,54049,Codeine,1,543,9429,39.51667,-80.25,0.05758829144129812
7236,2012,WV,MCDOWELL,54,47,54047,Morphine,1,38,9429,37.36667,-81.65,0.004030119843037438
7240,2012,WV,MERCER,54,55,54055,Morphine,2,452,9429,37.4,-81.11667,0.04793721497507689
7245,2012,WV,MERCER,54,55,54055,Heroin,24,452,9429,37.4,-81.11667,0.04793721497507689
7247,2012,WV,MINGO,54,59,54059,Oxycodone,29,117,9429,37.7,-82.15,0.012408526885141585
7248,2012,WV,MONONGALIA,54,61,54061,Oxycodone,43,115,9429,39.65,-80.03333,0.012196415314455403
7256,2012,WV,MORGAN,54,65,54065,Hydromorphone,2,147,9429,39.56667,-78.25028,0.015590200445434299
7263,2012,WV,NICHOLAS,54,67,54067,Hydromorphone,3,324,9429,38.3,-80.83333,0.03436207445116131
7268,2012,WV,OHIO,54,69,54069,Buprenorphine,8,245,9429,40.1,-80.61667,0.025983667409057165
7269,2012,WV,OHIO,54,69,54069,Morphine,2,245,9429,40.1,-80.61667,0.025983667409057165
7288,2012,WV,POCAHONTAS,54,75,54075,Oxycodone,5,70,9429,38.31667,-80.03333,0.007423904974016332
7289,2012,WV,POCAHONTAS,54,75,54075,Oxymorphone,2,70,9429,38.31667,-80.03333,0.007423904974016332
7348,2012,WV,MARION,54,49,54049,Buprenorphine,4,543,9429,39.51667,-80.25,0.05758829144129812
7349,2012,WV,MARSHALL,54,51,54051,Heroin,9,133,9429,39.86667,-80.65,0.014105419450631032
7352,2012,WV,MCDOWELL,54,47,54047,Oxycodone,1,38,9429,37.36667,-81.65,0.004030119843037438
7360,2012,WV,MERCER,54,55,54055,Oxycodone,116,452,9429,37.4,-81.11667,0.04793721497507689
7381,2012,WV,OHIO,54,69,54069,Hydrocodone,4,245,9429,40.1,-80.61667,0.025983667409057165
7382,2012,WV,OHIO,54,69,54069,Oxycodone,59,245,9429,40.1,-80.61667,0.025983667409057165
7383,2012,WV,OHIO,54,69,54069,Oxymorphone,2,245,9429,40.1,-80.61667,0.025983667409057165
7400,2012,WV,POCAHONTAS,54,75,54075,Hydrocodone,14,70,9429,38.31667,-80.03333,0.007423904974016332
7421,2012,WV,RITCHIE,54,85,54085,Oxymorphone,2,66,9429,39.16667,-81.08333,0.006999681832643971
7442,2012,WV,MINERAL,54,57,54057,Buprenorphine,1,137,9429,39.4,-78.95,0.014529642592003393
7443,2012,WV,MINGO,54,59,54059,Heroin,4,117,9429,37.7,-82.15,0.012408526885141585
7444,2012,WV,MINGO,54,59,54059,Methadone,1,117,9429,37.7,-82.15,0.012408526885141585
7445,2012,WV,MONONGALIA,54,61,54061,Heroin,36,115,9429,39.65,-80.03333,0.012196415314455403
7447,2012,WV,MONROE,54,63,54063,Oxycodone,3,10,9429,37.56667,-80.55,0.0010605578534309047
7462,2012,WV,NICHOLAS,54,67,54067,Morphine,35,324,9429,38.3,-80.83333,0.03436207445116131
7484,2012,WV,POCAHONTAS,54,75,54075,Heroin,7,70,9429,38.31667,-80.03333,0.007423904974016332
7490,2012,WV,PRESTON,54,77,54077,Oxycodone,4,110,9429,39.46667,-79.66667,0.011666136387739952
7494,2012,WV,PUTNAM,54,79,54079,Oxycodone,20,182,9429,38.51667,-81.88333,0.019302152932442463
7495,2012,WV,PUTNAM,54,79,54079,Oxymorphone,4,182,9429,38.51667,-81.88333,0.019302152932442463
7496,2012,WV,RANDOLPH,54,83,54083,Oxycodone,3,138,9429,38.76667,-79.83333,0.014635698377346485
7500,2012,WV,ROANE,54,87,54087,Morphine,16,90,9429,38.73333,-81.35,0.009545020680878142
7531,2012,WV,SUMMERS,54,89,54089,Oxymorphone,3,14,9429,37.65,-80.86667,0.0014847809948032665
7567,2012,WV,MORGAN,54,65,54065,Dextropropoxyphene,1,147,9429,39.56667,-78.25028,0.015590200445434299
7568,2012,WV,MORGAN,54,65,54065,Morphine,3,147,9429,39.56667,-78.25028,0.015590200445434299
7575,2012,WV,NICHOLAS,54,67,54067,Buprenorphine,5,324,9429,38.3,-80.83333,0.03436207445116131
7581,2012,WV,OHIO,54,69,54069,Heroin,39,245,9429,40.1,-80.61667,0.025983667409057165
7597,2012,WV,PRESTON,54,77,54077,Buprenorphine,4,110,9429,39.46667,-79.66667,0.011666136387739952
7604,2012,WV,RALEIGH,54,81,54081,Fentanyl,2,626,9429,37.75,-81.25,0.06639092162477463
7605,2012,WV,RALEIGH,54,81,54081,Hydromorphone,5,626,9429,37.75,-81.25,0.06639092162477463
7608,2012,WV,ROANE,54,87,54087,Hydrocodone,1,90,9429,38.73333,-81.35,0.009545020680878142
7653,2012,WV,MCDOWELL,54,47,54047,Buprenorphine,1,38,9429,37.36667,-81.65,0.004030119843037438
7659,2012,WV,MERCER,54,55,54055,Buprenorphine,2,452,9429,37.4,-81.11667,0.04793721497507689
7665,2012,WV,MINERAL,54,57,54057,Oxycodone,1,137,9429,39.4,-78.95,0.014529642592003393
7677,2012,WV,MORGAN,54,65,54065,Buprenorphine,5,147,9429,39.56667,-78.25028,0.015590200445434299
7685,2012,WV,NICHOLAS,54,67,54067,Heroin,4,324,9429,38.3,-80.83333,0.03436207445116131
7707,2012,WV,POCAHONTAS,54,75,54075,Buprenorphine,3,70,9429,38.31667,-80.03333,0.007423904974016332
7715,2012,WV,PUTNAM,54,79,54079,Buprenorphine,1,182,9429,38.51667,-81.88333,0.019302152932442463
7716,2012,WV,PUTNAM,54,79,54079,Hydrocodone,2,182,9429,38.51667,-81.88333,0.019302152932442463
7717,2012,WV,RALEIGH,54,81,54081,Hydrocodone,14,626,9429,37.75,-81.25,0.06639092162477463
7720,2012,WV,RITCHIE,54,85,54085,Oxycodone,2,66,9429,39.16667,-81.08333,0.006999681832643971
7721,2012,WV,ROANE,54,87,54087,Fentanyl,1,90,9429,38.73333,-81.35,0.009545020680878142
7722,2012,WV,ROANE,54,87,54087,Oxymorphone,2,90,9429,38.73333,-81.35,0.009545020680878142
7761,2012,WV,LOGAN,54,45,54045,Fentanyl,1,346,9429,37.83333,-81.93333,0.0366953017287093
7775,2012,WV,MARION,54,49,54049,Oxycodone,46,543,9429,39.51667,-80.25,0.05758829144129812
7776,2012,WV,MARSHALL,54,51,54051,Hydromorphone,1,133,9429,39.86667,-80.65,0.014105419450631032
7778,2012,WV,MASON,54,53,54053,Heroin,1,106,9429,38.8,-82.00028,0.011241913246367589
7792,2012,WV,MERCER,54,55,54055,Hydrocodone,30,452,9429,37.4,-81.11667,0.04793721497507689
7793,2012,WV,MERCER,54,55,54055,Hydromorphone,101,452,9429,37.4,-81.11667,0.04793721497507689
7799,2012,WV,MONROE,54,63,54063,Hydrocodone,2,10,9429,37.56667,-80.55,0.0010605578534309047
7804,2012,WV,MORGAN,54,65,54065,Oxycodone,38,147,9429,39.56667,-78.25028,0.015590200445434299
7839,2012,WV,PRESTON,54,77,54077,Hydrocodone,10,110,9429,39.46667,-79.66667,0.011666136387739952
7850,2012,WV,UPSHUR,54,97,54097,Hydromorphone,1,191,9429,38.88333,-80.25056,0.02025665500053028
7873,2012,WV,WOOD,54,107,54107,Heroin,27,449,9429,39.2,-81.50139,0.047619047619047616
7916,2013,WV,BERKELEY,54,3,54003,Methorphan,1,408,9062,39.45,-78.03333,0.04502317369234165
7938,2013,WV,CABELL,54,11,54011,Morphine,6,523,9062,38.43333,-82.25,0.057713529022290884
7967,2012,WV,WAYNE,54,99,54099,Heroin,1,25,9429,38.15,-82.45,0.0026513946335772615
7975,2012,WV,WOOD,54,107,54107,Methadone,1,449,9429,39.2,-81.50139,0.047619047619047616
8007,2013,WV,BERKELEY,54,3,54003,Buprenorphine,7,408,9062,39.45,-78.03333,0.04502317369234165
8013,2013,WV,BRAXTON,54,7,54007,Buprenorphine,1,86,9062,38.71667,-80.7,0.009490178768483779
8046,2013,WV,CLAY,54,15,54015,Morphine,1,31,9062,38.48333,-81.06667,0.0034208783932906644
8057,2012,WV,UPSHUR,54,97,54097,Heroin,2,191,9429,38.88333,-80.25056,0.02025665500053028
8080,2012,WV,WOOD,54,107,54107,Hydrocodone,17,449,9429,39.2,-81.50139,0.047619047619047616
8103,2013,WV,BARBOUR,54,1,54001,Oxycodone,1,22,9062,39.13333,-80.03333,0.0024277201500772457
8115,2013,WV,BRAXTON,54,7,54007,Morphine,2,86,9062,38.71667,-80.7,0.009490178768483779
8161,2012,WV,UPSHUR,54,97,54097,Hydrocodone,22,191,9429,38.88333,-80.25056,0.02025665500053028
8180,2012,WV,WEBSTER,54,101,54101,Hydrocodone,1,86,9429,38.51667,-80.41667,0.00912079753950578
8181,2012,WV,WEBSTER,54,101,54101,Morphine,8,86,9429,38.51667,-80.41667,0.00912079753950578
8184,2012,WV,WETZEL,54,103,54103,Morphine,1,19,9429,39.58333,-80.66667,0.002015059921518719
8192,2012,WV,WYOMING,54,109,54109,Buprenorphine,1,35,9429,37.61667,-81.55,0.003711952487008166
8216,2013,WV,BERKELEY,54,3,54003,Fentanyl,2,408,9062,39.45,-78.03333,0.04502317369234165
8217,2013,WV,BERKELEY,54,3,54003,Heroin,121,408,9062,39.45,-78.03333,0.04502317369234165
8226,2013,WV,BRAXTON,54,7,54007,Heroin,12,86,9062,38.71667,-80.7,0.009490178768483779
8239,2013,WV,CABELL,54,11,54011,Oxycodone,155,523,9062,38.43333,-82.25,0.057713529022290884
8240,2013,WV,CABELL,54,11,54011,Oxymorphone,4,523,9062,38.43333,-82.25,0.057713529022290884
8261,2012,WV,PUTNAM,54,79,54079,Heroin,3,182,9429,38.51667,-81.88333,0.019302152932442463
8262,2012,WV,RALEIGH,54,81,54081,Oxycodone,172,626,9429,37.75,-81.25,0.06639092162477463
8263,2012,WV,RALEIGH,54,81,54081,Oxymorphone,10,626,9429,37.75,-81.25,0.06639092162477463
8264,2012,WV,RANDOLPH,54,83,54083,Heroin,4,138,9429,38.76667,-79.83333,0.014635698377346485
8293,2012,WV,UPSHUR,54,97,54097,Buprenorphine,6,191,9429,38.88333,-80.25056,0.02025665500053028
8294,2012,WV,UPSHUR,54,97,54097,Morphine,3,191,9429,38.88333,-80.25056,0.02025665500053028
8303,2012,WV,WEBSTER,54,101,54101,Hydromorphone,1,86,9429,38.51667,-80.41667,0.00912079753950578
8306,2012,WV,WETZEL,54,103,54103,Oxycodone,3,19,9429,39.58333,-80.66667,0.002015059921518719
8346,2013,WV,BERKELEY,54,3,54003,Hydrocodone,1,408,9062,39.45,-78.03333,0.04502317369234165
8347,2013,WV,BERKELEY,54,3,54003,Methadone,1,408,9062,39.45,-78.03333,0.04502317369234165
8353,2012,WV,RALEIGH,54,81,54081,Heroin,69,626,9429,37.75,-81.25,0.06639092162477463
8392,2012,WV,SUMMERS,54,89,54089,Oxycodone,1,14,9429,37.65,-80.86667,0.0014847809948032665
8421,2012,WV,WETZEL,54,103,54103,Heroin,4,19,9429,39.58333,-80.66667,0.002015059921518719
8428,2012,WV,WYOMING,54,109,54109,Oxycodone,14,35,9429,37.61667,-81.55,0.003711952487008166
8452,2012,WV,MINERAL,54,57,54057,Heroin,9,137,9429,39.4,-78.95,0.014529642592003393
8464,2012,WV,NICHOLAS,54,67,54067,Oxycodone,75,324,9429,38.3,-80.83333,0.03436207445116131
8465,2012,WV,NICHOLAS,54,67,54067,Oxymorphone,9,324,9429,38.3,-80.83333,0.03436207445116131
8469,2012,WV,OHIO,54,69,54069,Methadone,4,245,9429,40.1,-80.61667,0.025983667409057165
8486,2012,WV,PLEASANTS,54,73,54073,Heroin,1,13,9429,39.36667,-81.15,0.0013787252094601761
8487,2012,WV,POCAHONTAS,54,75,54075,Morphine,1,70,9429,38.31667,-80.03333,0.007423904974016332
8497,2012,WV,RALEIGH,54,81,54081,Morphine,16,626,9429,37.75,-81.25,0.06639092162477463
8498,2012,WV,RANDOLPH,54,83,54083,Buprenorphine,2,138,9429,38.76667,-79.83333,0.014635698377346485
8499,2012,WV,RANDOLPH,54,83,54083,Hydrocodone,2,138,9429,38.76667,-79.83333,0.014635698377346485
8504,2012,WV,RITCHIE,54,85,54085,Hydrocodone,8,66,9429,39.16667,-81.08333,0.006999681832643971
8505,2012,WV,ROANE,54,87,54087,Heroin,5,90,9429,38.73333,-81.35,0.009545020680878142
8536,2012,WV,UPSHUR,54,97,54097,Oxycodone,22,191,9429,38.88333,-80.25056,0.02025665500053028
8546,2012,WV,WEBSTER,54,101,54101,Buprenorphine,2,86,9429,38.51667,-80.41667,0.00912079753950578
8547,2012,WV,WETZEL,54,103,54103,Buprenorphine,1,19,9429,39.58333,-80.66667,0.002015059921518719
8548,2012,WV,WETZEL,54,103,54103,Hydrocodone,2,19,9429,39.58333,-80.66667,0.002015059921518719
8554,2012,WV,WOOD,54,107,54107,Morphine,3,449,9429,39.2,-81.50139,0.047619047619047616
8583,2013,WV,BOONE,54,5,54005,Oxycodone,2,28,9062,38.01667,-81.7,0.003089825645552858
8588,2013,WV,BRAXTON,54,7,54007,Oxycodone,8,86,9062,38.71667,-80.7,0.009490178768483779
8590,2013,WV,BROOKE,54,9,54009,Heroin,18,27,9062,40.28333,-80.56667,0.002979474729640256
8601,2013,WV,CABELL,54,11,54011,Heroin,175,523,9062,38.43333,-82.25,0.057713529022290884
8689,2013,WV,FAYETTE,54,19,54019,Hydrocodone,3,109,9062,38.05,-81.1,0.012028249834473627
8708,2013,WV,GILMER,54,21,54021,Hydromorphone,1,73,9062,38.93333,-80.85,0.008055616861619952
8713,2013,WV,GRANT,54,23,54023,Buprenorphine,2,68,9062,39.11667,-79.2,0.007503862282056941
8716,2013,WV,GREENBRIER,54,25,54025,Hydrocodone,9,127,9062,37.95,-80.41667,0.014014566320900463
8723,2013,WV,HAMPSHIRE,54,27,54027,Buprenorphine,7,100,9062,39.33333,-78.6,0.011035091591260208
8730,2013,WV,HARDY,54,31,54031,Morphine,2,86,9062,39.01667,-78.81667,0.009490178768483779
8733,2013,WV,HARRISON,54,33,54033,Hydrocodone,23,658,9062,39.28333,-80.38333,0.07261090267049217
8734,2013,WV,HARRISON,54,33,54033,Oxycodone,22,658,9062,39.28333,-80.38333,0.07261090267049217
8735,2013,WV,HARRISON,54,33,54033,Oxymorphone,1,658,9062,39.28333,-80.38333,0.07261090267049217
8766,2012,WV,WAYNE,54,99,54099,Oxycodone,3,25,9429,38.15,-82.45,0.0026513946335772615
8767,2012,WV,WAYNE,54,99,54099,Oxymorphone,2,25,9429,38.15,-82.45,0.0026513946335772615
8779,2012,WV,WOOD,54,107,54107,Oxycodone,24,449,9429,39.2,-81.50139,0.047619047619047616
8818,2013,WV,BOONE,54,5,54005,Buprenorphine,1,28,9062,38.01667,-81.7,0.003089825645552858
8819,2013,WV,BOONE,54,5,54005,Hydrocodone,2,28,9062,38.01667,-81.7,0.003089825645552858
8827,2013,WV,BRAXTON,54,7,54007,Hydromorphone,1,86,9062,38.71667,-80.7,0.009490178768483779
8837,2013,WV,CABELL,54,11,54011,Hydromorphone,5,523,9062,38.43333,-82.25,0.057713529022290884
8890,2013,WV,CLAY,54,15,54015,Oxycodone,1,31,9062,38.48333,-81.06667,0.0034208783932906644
8947,2013,WV,GRANT,54,23,54023,Hydrocodone,4,68,9062,39.11667,-79.2,0.007503862282056941
8999,2013,WV,FAYETTE,54,19,54019,Codeine,1,109,9062,38.05,-81.1,0.012028249834473627
9014,2013,WV,GRANT,54,23,54023,Morphine,2,68,9062,39.11667,-79.2,0.007503862282056941
9017,2013,WV,GREENBRIER,54,25,54025,Hydromorphone,1,127,9062,37.95,-80.41667,0.014014566320900463
9031,2013,WV,HARDY,54,31,54031,Buprenorphine,1,86,9062,39.01667,-78.81667,0.009490178768483779
9048,2013,WV,KANAWHA,54,39,54039,Dextropropoxyphene,1,1013,9062,38.33333,-81.56667,0.1117854778194659
9049,2013,WV,KANAWHA,54,39,54039,Fentanyl,1,1013,9062,38.33333,-81.56667,0.1117854778194659
9128,2013,WV,GRANT,54,23,54023,Hydromorphone,2,68,9062,39.11667,-79.2,0.007503862282056941
9132,2013,WV,GREENBRIER,54,25,54025,Heroin,56,127,9062,37.95,-80.41667,0.014014566320900463
9136,2013,WV,HAMPSHIRE,54,27,54027,Hydromorphone,1,100,9062,39.33333,-78.6,0.011035091591260208
9142,2013,WV,HANCOCK,54,29,54029,Buprenorphine,1,175,9062,40.50056,-80.56667,0.019311410284705365
9143,2013,WV,HANCOCK,54,29,54029,Hydrocodone,3,175,9062,40.50056,-80.56667,0.019311410284705365
9151,2013,WV,BERKELEY,54,3,54003,Oxycodone,13,408,9062,39.45,-78.03333,0.04502317369234165
9166,2013,WV,BRAXTON,54,7,54007,Hydrocodone,8,86,9062,38.71667,-80.7,0.009490178768483779
9178,2013,WV,CABELL,54,11,54011,Hydrocodone,10,523,9062,38.43333,-82.25,0.057713529022290884
9179,2013,WV,CABELL,54,11,54011,Methorphan,2,523,9062,38.43333,-82.25,0.057713529022290884
9233,2013,WV,FAYETTE,54,19,54019,Morphine,1,109,9062,38.05,-81.1,0.012028249834473627
9244,2013,WV,GILMER,54,21,54021,Oxycodone,1,73,9062,38.93333,-80.85,0.008055616861619952
9248,2013,WV,GRANT,54,23,54023,Oxycodone,13,68,9062,39.11667,-79.2,0.007503862282056941
9285,2013,WV,DODDRIDGE,54,17,54017,Buprenorphine,30,67,9062,39.26667,-80.7,0.007393511366144339
9286,2013,WV,DODDRIDGE,54,17,54017,Hydrocodone,4,67,9062,39.26667,-80.7,0.007393511366144339
9302,2013,WV,FAYETTE,54,19,54019,Hydromorphone,1,109,9062,38.05,-81.1,0.012028249834473627
9323,2013,WV,GILMER,54,21,54021,Buprenorphine,1,73,9062,38.93333,-80.85,0.008055616861619952
9324,2013,WV,GILMER,54,21,54021,Hydrocodone,4,73,9062,38.93333,-80.85,0.008055616861619952
9327,2013,WV,GREENBRIER,54,25,54025,Oxycodone,20,127,9062,37.95,-80.41667,0.014014566320900463
9328,2013,WV,GREENBRIER,54,25,54025,Oxymorphone,1,127,9062,37.95,-80.41667,0.014014566320900463
9332,2013,WV,HAMPSHIRE,54,27,54027,Morphine,1,100,9062,39.33333,-78.6,0.011035091591260208
9337,2013,WV,HARDY,54,31,54031,Hydromorphone,3,86,9062,39.01667,-78.81667,0.009490178768483779
9340,2013,WV,HARRISON,54,33,54033,Heroin,305,658,9062,39.28333,-80.38333,0.07261090267049217
9366,2013,WV,HANCOCK,54,29,54029,Heroin,71,175,9062,40.50056,-80.56667,0.019311410284705365
9368,2013,WV,HARDY,54,31,54031,Hydrocodone,1,86,9062,39.01667,-78.81667,0.009490178768483779
9392,2013,WV,JACKSON,54,35,54035,Hydrocodone,4,38,9062,38.83333,-81.68333,0.004193334804678879
9394,2013,WV,JEFFERSON,54,37,54037,Heroin,6,30,9062,39.3,-77.85,0.003310527477378062
9398,2013,WV,KANAWHA,54,39,54039,Heroin,166,1013,9062,38.33333,-81.56667,0.1117854778194659
9411,2013,WV,LEWIS,54,41,54041,Hydrocodone,37,390,9062,38.96667,-80.51666999999999,0.04303685720591481
9416,2013,WV,LOGAN,54,45,54045,Oxycodone,63,363,9062,37.83333,-81.93333,0.04005738247627455
9417,2013,WV,LOGAN,54,45,54045,Oxymorphone,9,363,9062,37.83333,-81.93333,0.04005738247627455
9431,2013,WV,MARION,54,49,54049,Buprenorphine,1,456,9062,39.51667,-80.25,0.05032001765614655
9432,2013,WV,MARION,54,49,54049,Dextropropoxyphene,1,456,9062,39.51667,-80.25,0.05032001765614655
9433,2013,WV,MARION,54,49,54049,Morphine,2,456,9062,39.51667,-80.25,0.05032001765614655
9435,2013,WV,MARSHALL,54,51,54051,Heroin,66,145,9062,39.86667,-80.65,0.0160008828073273
9440,2013,WV,MASON,54,53,54053,Buprenorphine,1,85,9062,38.8,-82.00028,0.009379827852571177
9458,2013,WV,HAMPSHIRE,54,27,54027,Hydrocodone,2,100,9062,39.33333,-78.6,0.011035091591260208
9459,2013,WV,HAMPSHIRE,54,27,54027,Methadone,1,100,9062,39.33333,-78.6,0.011035091591260208
9463,2013,WV,HARDY,54,31,54031,Heroin,26,86,9062,39.01667,-78.81667,0.009490178768483779
9467,2013,WV,HARRISON,54,33,54033,Buprenorphine,12,658,9062,39.28333,-80.38333,0.07261090267049217
9491,2013,WV,KANAWHA,54,39,54039,Oxycodone,94,1013,9062,38.33333,-81.56667,0.1117854778194659
9492,2013,WV,KANAWHA,54,39,54039,Oxymorphone,8,1013,9062,38.33333,-81.56667,0.1117854778194659
9515,2013,WV,LOGAN,54,45,54045,Heroin,17,363,9062,37.83333,-81.93333,0.04005738247627455
9531,2013,WV,MARSHALL,54,51,54051,Oxymorphone,1,145,9062,39.86667,-80.65,0.0160008828073273
