,YYYY,State,COUNTY,FIPS_State,FIPS_County,FIPS_Combined,SubstanceName,DrugReports,TotalDrugReportsCounty,TotalDrugReportsState,lat,lon,Rat
10195,2013,OH,MAHONING,39,99,39099,Oxymorphone,3,2008,93747,41.03333,-80.76666999999999,0.021419352085933416
10198,2013,OH,MARION,39,101,39101,Hydrocodone,8,622,93747,40.58333,-83.16667,0.006634878982794116
10205,2013,OH,MEIGS,39,105,39105,Heroin,35,162,93747,39.1,-82.01666999999999,0.0017280552977695287
10206,2013,OH,MEIGS,39,105,39105,Methadone,2,162,93747,39.1,-82.01666999999999,0.0017280552977695287
10208,2013,OH,MERCER,39,107,39107,Methadone,1,159,93747,40.55,-84.63333,0.0016960542737367596
10210,2013,OH,MIAMI,39,109,39109,Codeine,1,526,93747,40.05,-84.23333000000001,0.005610846213745507
10214,2013,OH,MONROE,39,111,39111,Oxycodone,11,60,93747,39.73333,-81.06667,0.000640020480655381
10217,2013,OH,MONTGOMERY,39,113,39113,Hydromorphone,9,9436,93747,39.75028,-84.3,0.10065388759106958
10223,2013,OH,MORROW,39,117,39117,Buprenorphine,2,276,93747,40.53333,-82.78333,0.0029440942110147525
10226,2013,OH,MUSKINGUM,39,119,39119,Heroin,27,308,93747,39.95,-81.95,0.003285438467364289
10245,2013,OH,PERRY,39,127,39127,Hydrocodone,2,189,93747,39.73333,-82.23333000000001,0.00201606451406445
10249,2013,OH,PICKAWAY,39,129,39129,Codeine,1,542,93747,39.65,-83.03333,0.0057815183419202745
10250,2013,OH,PICKAWAY,39,129,39129,Methadone,5,542,93747,39.65,-83.03333,0.0057815183419202745
10252,2013,OH,PIKE,39,131,39131,Buprenorphine,5,137,93747,39.06667,-83.06667,0.0014613800974964532
10256,2013,OH,HENRY,39,69,39069,Codeine,2,62,93747,41.35,-84.1,0.000661354496677227
10257,2013,OH,HENRY,39,69,39069,Morphine,1,62,93747,41.35,-84.1,0.000661354496677227
10258,2013,OH,HIGHLAND,39,71,39071,Buprenorphine,3,524,93747,39.18333,-83.61667,0.005589512197723661
10259,2013,OH,HOLMES,39,75,39075,Hydrocodone,11,132,93747,40.55,-81.9,0.001408045057441838
10260,2013,OH,HOLMES,39,75,39075,Oxycodone,16,132,93747,40.55,-81.9,0.001408045057441838
10266,2013,OH,JACKSON,39,79,39079,Methadone,4,522,93747,39.03333,-82.61667,0.005568178181701814
10271,2013,OH,JEFFERSON,39,81,39081,Heroin,85,334,93747,40.36667,-80.75028,0.0035627806756482875
10272,2013,OH,JEFFERSON,39,81,39081,Oxycodone,11,334,93747,40.36667,-80.75028,0.0035627806756482875
10282,2013,OH,KNOX,39,83,39083,Morphine,2,234,93747,40.4,-82.37222,0.002496079874555986
10284,2013,OH,LAKE,39,85,39085,Hydrocodone,32,3544,93747,41.63333,-81.38333,0.03780387639071117
10285,2013,OH,LAKE,39,85,39085,Tramadol,32,3544,93747,41.63333,-81.38333,0.03780387639071117
10291,2013,OH,LAWRENCE,39,87,39087,Buprenorphine,7,245,93747,38.58333,-82.55,0.002613416962676139
10306,2013,OH,LUCAS,39,95,39095,Morphine,5,2015,93747,41.65,-83.66667,0.021494021142009878
10310,2013,OH,MADISON,39,97,39097,Methadone,2,404,93747,39.86667,-83.43333,0.004309471236412898
10312,2013,OH,MAHONING,39,99,39099,Morphine,7,2008,93747,41.03333,-80.76666999999999,0.021419352085933416
10315,2013,OH,MARION,39,101,39101,Morphine,2,622,93747,40.58333,-83.16667,0.006634878982794116
10328,2013,OH,MIAMI,39,109,39109,Heroin,111,526,93747,40.05,-84.23333000000001,0.005610846213745507
10329,2013,OH,MIAMI,39,109,39109,Methadone,5,526,93747,40.05,-84.23333000000001,0.005610846213745507
10337,2013,OH,MONTGOMERY,39,113,39113,Buprenorphine,66,9436,93747,39.75028,-84.3,0.10065388759106958
10342,2013,OH,MORROW,39,117,39117,Heroin,23,276,93747,40.53333,-82.78333,0.0029440942110147525
10345,2013,OH,MUSKINGUM,39,119,39119,Methadone,1,308,93747,39.95,-81.95,0.003285438467364289
10362,2013,OH,OTTAWA,39,123,39123,Buprenorphine,5,318,93747,41.53333,-83.1,0.0033921085474735192
10363,2013,OH,OTTAWA,39,123,39123,Hydrocodone,14,318,93747,41.53333,-83.1,0.0033921085474735192
10364,2013,OH,OTTAWA,39,123,39123,Morphine,2,318,93747,41.53333,-83.1,0.0033921085474735192
10372,2013,OH,PERRY,39,127,39127,Buprenorphine,5,189,93747,39.73333,-82.23333000000001,0.00201606451406445
10373,2013,OH,PERRY,39,127,39127,Morphine,4,189,93747,39.73333,-82.23333000000001,0.00201606451406445
10378,2013,OH,PICKAWAY,39,129,39129,Hydromorphone,1,542,93747,39.65,-83.03333,0.0057815183419202745
10380,2013,OH,PIKE,39,131,39131,Oxycodone,9,137,93747,39.06667,-83.06667,0.0014613800974964532
10381,2013,OH,PIKE,39,131,39131,Oxymorphone,1,137,93747,39.06667,-83.06667,0.0014613800974964532
10384,2013,OH,PORTAGE,39,133,39133,Codeine,2,2052,93747,41.16667,-81.2,0.021888700438414028
10385,2013,OH,PORTAGE,39,133,39133,Hydrocodone,26,2052,93747,41.16667,-81.2,0.021888700438414028
10386,2013,OH,PORTAGE,39,133,39133,Hydromorphone,2,2052,93747,41.16667,-81.2,0.021888700438414028
10391,2013,OH,PREBLE,39,135,39135,Oxycodone,7,202,93747,39.75028,-84.63333,0.002154735618206449
10416,2013,OH,SANDUSKY,39,143,39143,Oxycodone,18,335,93747,41.35,-83.13333,0.0035734476836592104
10423,2013,OH,SENECA,39,147,39147,Fentanyl,1,404,93747,41.11667,-83.11667,0.004309471236412898
10424,2013,OH,SHELBY,39,149,39149,Fentanyl,3,380,93747,40.31667,-84.18333,0.004053463044150746
10425,2013,OH,SHELBY,39,149,39149,Heroin,170,380,93747,40.31667,-84.18333,0.004053463044150746
10440,2013,OH,SUMMIT,39,153,39153,Fentanyl,3,1553,93747,41.11667,-81.53333,0.016565863440963443
10441,2013,OH,SUMMIT,39,153,39153,Heroin,219,1553,93747,41.11667,-81.53333,0.016565863440963443
10442,2013,OH,SUMMIT,39,153,39153,Propoxyphene,3,1553,93747,41.11667,-81.53333,0.016565863440963443
10452,2013,OH,TRUMBULL,39,155,39155,Heroin,249,1331,93747,41.31667,-80.76666999999999,0.014197787662538534
10453,2013,OH,TRUMBULL,39,155,39155,Methadone,6,1331,93747,41.31667,-80.76666999999999,0.014197787662538534
10454,2013,OH,TUSCARAWAS,39,157,39157,Heroin,34,326,93747,40.45,-81.46667,0.003477444611560903
10461,2013,OH,MUSKINGUM,39,119,39119,Hydromorphone,3,308,93747,39.95,-81.95,0.003285438467364289
10474,2013,OH,OTTAWA,39,123,39123,Heroin,26,318,93747,41.53333,-83.1,0.0033921085474735192
10477,2013,OH,PAULDING,39,125,39125,Hydrocodone,1,73,93747,41.11667,-84.58333,0.0007786915847973802
10483,2013,OH,PIKE,39,131,39131,Methadone,4,137,93747,39.06667,-83.06667,0.0014613800974964532
10495,2013,OH,PUTNAM,39,137,39137,Hydrocodone,1,11,93747,41.03333,-84.13333,0.00011733708812015317
10499,2013,OH,RICHLAND,39,139,39139,Buprenorphine,9,600,93747,40.78333,-82.55,0.0064002048065538095
10501,2013,OH,ROSS,39,141,39141,Oxycodone,73,614,93747,39.35,-83.06667,0.0065495429187067316
10502,2013,OH,ROSS,39,141,39141,Oxymorphone,1,614,93747,39.35,-83.06667,0.0065495429187067316
10509,2013,OH,SCIOTO,39,145,39145,Morphine,5,772,93747,38.8,-82.98333000000001,0.008234930184432568
10512,2013,OH,SENECA,39,147,39147,Heroin,78,404,93747,41.11667,-83.11667,0.004309471236412898
10513,2013,OH,SENECA,39,147,39147,Hydrocodone,8,404,93747,41.11667,-83.11667,0.004309471236412898
10514,2013,OH,SENECA,39,147,39147,Methadone,2,404,93747,41.11667,-83.11667,0.004309471236412898
10529,2013,OH,SUMMIT,39,153,39153,Buprenorphine,15,1553,93747,41.11667,-81.53333,0.016565863440963443
10536,2013,OH,TRUMBULL,39,155,39155,Buprenorphine,25,1331,93747,41.31667,-80.76666999999999,0.014197787662538534
10537,2013,OH,TRUMBULL,39,155,39155,Codeine,8,1331,93747,41.31667,-80.76666999999999,0.014197787662538534
10538,2013,OH,TUSCARAWAS,39,157,39157,Hydrocodone,10,326,93747,40.45,-81.46667,0.003477444611560903
10539,2013,OH,UNION,39,159,39159,Oxycodone,9,162,93747,40.3,-83.38333,0.0017280552977695287
10543,2013,OH,VINTON,39,163,39163,Hydrocodone,8,110,93747,39.25056,-82.46667,0.0011733708812015319
10548,2013,OH,WARREN,39,165,39165,Codeine,1,1391,93747,39.43333,-84.16667,0.014837808143193916
10549,2013,OH,WARREN,39,165,39165,Hydrocodone,49,1391,93747,39.43333,-84.16667,0.014837808143193916
10550,2013,OH,WARREN,39,165,39165,Methadone,4,1391,93747,39.43333,-84.16667,0.014837808143193916
10559,2013,OH,PAULDING,39,125,39125,Oxycodone,2,73,93747,41.11667,-84.58333,0.0007786915847973802
10565,2013,OH,PICKAWAY,39,129,39129,Heroin,151,542,93747,39.65,-83.03333,0.0057815183419202745
10571,2013,OH,PORTAGE,39,133,39133,Oxycodone,41,2052,93747,41.16667,-81.2,0.021888700438414028
10572,2013,OH,PORTAGE,39,133,39133,Oxymorphone,1,2052,93747,41.16667,-81.2,0.021888700438414028
10585,2013,OH,PUTNAM,39,137,39137,Codeine,1,11,93747,41.03333,-84.13333,0.00011733708812015317
10588,2013,OH,RICHLAND,39,139,39139,Heroin,137,600,93747,40.78333,-82.55,0.0064002048065538095
10599,2013,OH,SCIOTO,39,145,39145,Hydrocodone,13,772,93747,38.8,-82.98333000000001,0.008234930184432568
10601,2013,OH,SHELBY,39,149,39149,Buprenorphine,4,380,93747,40.31667,-84.18333,0.004053463044150746
10619,2013,OH,TRUMBULL,39,155,39155,Hydrocodone,43,1331,93747,41.31667,-80.76666999999999,0.014197787662538534
10620,2013,OH,TRUMBULL,39,155,39155,Morphine,3,1331,93747,41.31667,-80.76666999999999,0.014197787662538534
10621,2013,OH,TUSCARAWAS,39,157,39157,Hydromorphone,1,326,93747,40.45,-81.46667,0.003477444611560903
10622,2013,OH,UNION,39,159,39159,Buprenorphine,2,162,93747,40.3,-83.38333,0.0017280552977695287
10623,2013,OH,UNION,39,159,39159,Hydrocodone,2,162,93747,40.3,-83.38333,0.0017280552977695287
10628,2013,OH,VINTON,39,163,39163,Fentanyl,1,110,93747,39.25056,-82.46667,0.0011733708812015319
10633,2013,OH,WARREN,39,165,39165,Oxycodone,57,1391,93747,39.43333,-84.16667,0.014837808143193916
10634,2013,OH,WARREN,39,165,39165,Oxymorphone,3,1391,93747,39.43333,-84.16667,0.014837808143193916
10636,2013,OH,WASHINGTON,39,167,39167,Hydromorphone,2,373,93747,39.50139,-81.41667,0.003978793988074285
10642,2013,OH,WAYNE,39,169,39169,Codeine,1,643,93747,40.83333,-81.88333,0.006858886151023499
10643,2013,OH,WAYNE,39,169,39169,Hydromorphone,2,643,93747,40.83333,-81.88333,0.006858886151023499
10644,2013,OH,WAYNE,39,169,39169,Morphine,2,643,93747,40.83333,-81.88333,0.006858886151023499
10664,2013,OH,PERRY,39,127,39127,Opiates,1,189,93747,39.73333,-82.23333000000001,0.00201606451406445
10667,2013,OH,PIKE,39,131,39131,Heroin,42,137,93747,39.06667,-83.06667,0.0014613800974964532
10673,2013,OH,PREBLE,39,135,39135,Heroin,45,202,93747,39.75028,-84.63333,0.002154735618206449
10682,2013,OH,RICHLAND,39,139,39139,Hydromorphone,2,600,93747,40.78333,-82.55,0.0064002048065538095
10690,2013,OH,ROSS,39,141,39141,Buprenorphine,23,614,93747,39.35,-83.06667,0.0065495429187067316
10691,2013,OH,ROSS,39,141,39141,Morphine,6,614,93747,39.35,-83.06667,0.0065495429187067316
10693,2013,OH,SANDUSKY,39,143,39143,Heroin,50,335,93747,41.35,-83.13333,0.0035734476836592104
10698,2013,OH,SENECA,39,147,39147,Oxycodone,17,404,93747,41.11667,-83.11667,0.004309471236412898
10708,2013,OH,STARK,39,151,39151,Hydrocodone,6,416,93747,40.81667,-81.36667,0.004437475332543975
10709,2013,OH,STARK,39,151,39151,Morphine,1,416,93747,40.81667,-81.36667,0.004437475332543975
10712,2013,OH,SUMMIT,39,153,39153,Oxymorphone,1,1553,93747,41.11667,-81.53333,0.016565863440963443
10715,2013,OH,TRUMBULL,39,155,39155,Oxycodone,95,1331,93747,41.31667,-80.76666999999999,0.014197787662538534
10716,2013,OH,TRUMBULL,39,155,39155,Oxymorphone,2,1331,93747,41.31667,-80.76666999999999,0.014197787662538534
10717,2013,OH,TUSCARAWAS,39,157,39157,Oxycodone,15,326,93747,40.45,-81.46667,0.003477444611560903
10724,2013,OH,WARREN,39,165,39165,Hydromorphone,3,1391,93747,39.43333,-84.16667,0.014837808143193916
10729,2013,OH,WASHINGTON,39,167,39167,Hydrocodone,20,373,93747,39.50139,-81.41667,0.003978793988074285
10731,2013,OH,WAYNE,39,169,39169,Heroin,101,643,93747,40.83333,-81.88333,0.006858886151023499
10732,2013,OH,WAYNE,39,169,39169,Methadone,1,643,93747,40.83333,-81.88333,0.006858886151023499
10748,2013,OH,WOOD,39,173,39173,Hydrocodone,26,772,93747,41.36667,-83.61667,0.008234930184432568
10752,2013,OH,WYANDOT,39,175,39175,Hydrocodone,3,35,93747,40.85,-83.28333,0.00037334528038230556
10758,2013,OH,PORTAGE,39,133,39133,Fentanyl,1,2052,93747,41.16667,-81.2,0.021888700438414028
10759,2013,OH,PORTAGE,39,133,39133,Methadone,6,2052,93747,41.16667,-81.2,0.021888700438414028
10763,2013,OH,PREBLE,39,135,39135,Codeine,1,202,93747,39.75028,-84.63333,0.002154735618206449
10774,2013,OH,RICHLAND,39,139,39139,Methadone,1,600,93747,40.78333,-82.55,0.0064002048065538095
10782,2013,OH,ROSS,39,141,39141,Hydrocodone,18,614,93747,39.35,-83.06667,0.0065495429187067316
10786,2013,OH,SANDUSKY,39,143,39143,Buprenorphine,4,335,93747,41.35,-83.13333,0.0035734476836592104
10788,2013,OH,SCIOTO,39,145,39145,Oxycodone,89,772,93747,38.8,-82.98333000000001,0.008234930184432568
10789,2013,OH,SCIOTO,39,145,39145,Oxymorphone,2,772,93747,38.8,-82.98333000000001,0.008234930184432568
10792,2013,OH,SENECA,39,147,39147,Buprenorphine,2,404,93747,41.11667,-83.11667,0.004309471236412898
10800,2013,OH,STARK,39,151,39151,Oxycodone,11,416,93747,40.81667,-81.36667,0.004437475332543975
10804,2013,OH,SUMMIT,39,153,39153,Methadone,4,1553,93747,41.11667,-81.53333,0.016565863440963443
10810,2013,OH,TUSCARAWAS,39,157,39157,Buprenorphine,1,326,93747,40.45,-81.46667,0.003477444611560903
10811,2013,OH,UNION,39,159,39159,Morphine,1,162,93747,40.3,-83.38333,0.0017280552977695287
10813,2013,OH,VAN WERT,39,161,39161,Heroin,25,109,93747,40.86667,-84.58333,0.0011627038731906088
10815,2013,OH,VINTON,39,163,39163,Buprenorphine,6,110,93747,39.25056,-82.46667,0.0011733708812015319
10817,2013,OH,WARREN,39,165,39165,Morphine,6,1391,93747,39.43333,-84.16667,0.014837808143193916
10819,2013,OH,WASHINGTON,39,167,39167,Heroin,91,373,93747,39.50139,-81.41667,0.003978793988074285
10820,2013,OH,WASHINGTON,39,167,39167,Methadone,1,373,93747,39.50139,-81.41667,0.003978793988074285
10825,2013,OH,WAYNE,39,169,39169,Buprenorphine,15,643,93747,40.83333,-81.88333,0.006858886151023499
10829,2013,OH,WILLIAMS,39,171,39171,Hydrocodone,3,45,93747,41.55,-84.58333,0.00048001536049153574
10830,2013,OH,WILLIAMS,39,171,39171,Oxycodone,1,45,93747,41.55,-84.58333,0.00048001536049153574
10834,2013,OH,WOOD,39,173,39173,Morphine,1,772,93747,41.36667,-83.61667,0.008234930184432568
10843,2014,OH,ADAMS,39,1,39001,Buprenorphine,17,409,101423,38.85,-83.46667,0.004032615876083334
10844,2014,OH,ADAMS,39,1,39001,Heroin,93,409,101423,38.85,-83.46667,0.004032615876083334
10851,2014,OH,ALLEN,39,3,39003,Fentanyl,4,930,101423,40.76667,-84.08333,0.009169517762243277
10852,2014,OH,ALLEN,39,3,39003,Hydrocodone,40,930,101423,40.76667,-84.08333,0.009169517762243277
10860,2013,OH,RICHLAND,39,139,39139,Hydrocodone,6,600,93747,40.78333,-82.55,0.0064002048065538095
10861,2013,OH,RICHLAND,39,139,39139,Tramadol,1,600,93747,40.78333,-82.55,0.0064002048065538095
10868,2013,OH,ROSS,39,141,39141,Hydromorphone,1,614,93747,39.35,-83.06667,0.0065495429187067316
10871,2013,OH,SANDUSKY,39,143,39143,Morphine,1,335,93747,41.35,-83.13333,0.0035734476836592104
10872,2013,OH,SCIOTO,39,145,39145,Heroin,248,772,93747,38.8,-82.98333000000001,0.008234930184432568
10874,2013,OH,SHELBY,39,149,39149,Hydrocodone,1,380,93747,40.31667,-84.18333,0.004053463044150746
10884,2013,OH,STARK,39,151,39151,Heroin,17,416,93747,40.81667,-81.36667,0.004437475332543975
10888,2013,OH,SUMMIT,39,153,39153,Hydrocodone,22,1553,93747,41.11667,-81.53333,0.016565863440963443
10889,2013,OH,SUMMIT,39,153,39153,Oxycodone,89,1553,93747,41.11667,-81.53333,0.016565863440963443
10900,2013,OH,TUSCARAWAS,39,157,39157,Morphine,1,326,93747,40.45,-81.46667,0.003477444611560903
10904,2013,OH,VAN WERT,39,161,39161,Oxycodone,2,109,93747,40.86667,-84.58333,0.0011627038731906088
10908,2013,OH,WARREN,39,165,39165,Buprenorphine,15,1391,93747,39.43333,-84.16667,0.014837808143193916
10910,2013,OH,WASHINGTON,39,167,39167,Oxycodone,22,373,93747,39.50139,-81.41667,0.003978793988074285
10922,2013,OH,WOOD,39,173,39173,Buprenorphine,7,772,93747,41.36667,-83.61667,0.008234930184432568
10923,2013,OH,WYANDOT,39,175,39175,Buprenorphine,2,35,93747,40.85,-83.28333,0.00037334528038230556
10930,2014,OH,ADAMS,39,1,39001,Morphine,2,409,101423,38.85,-83.46667,0.004032615876083334
10935,2014,OH,ALLEN,39,3,39003,Codeine,10,930,101423,40.76667,-84.08333,0.009169517762243277
10938,2014,OH,ASHLAND,39,5,39005,Fentanyl,5,850,101423,40.81667,-82.26666999999999,0.008380742040759986
10939,2014,OH,ASHTABULA,39,7,39007,Buprenorphine,7,1267,101423,41.7,-80.76666999999999,0.012492235488991648
10940,2014,OH,ATHENS,39,9,39009,Heroin,138,704,101423,39.35,-82.05,0.006941226349052976
10954,2013,OH,MAHONING,39,99,39099,Codeine,6,2008,93747,41.03333,-80.76666999999999,0.021419352085933416
10955,2013,OH,MARION,39,101,39101,Buprenorphine,5,622,93747,40.58333,-83.16667,0.006634878982794116
10968,2013,OH,MEDINA,39,103,39103,Fentanyl,3,799,93747,41.1,-81.88333,0.00852293940072749
10969,2013,OH,MEDINA,39,103,39103,Heroin,134,799,93747,41.1,-81.88333,0.00852293940072749
10972,2013,OH,MIAMI,39,109,39109,Oxycodone,11,526,93747,40.05,-84.23333000000001,0.005610846213745507
10973,2013,OH,MIAMI,39,109,39109,Oxymorphone,1,526,93747,40.05,-84.23333000000001,0.005610846213745507
10978,2013,OH,MONTGOMERY,39,113,39113,Codeine,9,9436,93747,39.75028,-84.3,0.10065388759106958
10979,2013,OH,MONTGOMERY,39,113,39113,Morphine,28,9436,93747,39.75028,-84.3,0.10065388759106958
10981,2013,OH,MORROW,39,117,39117,Oxycodone,8,276,93747,40.53333,-82.78333,0.0029440942110147525
10982,2013,OH,MUSKINGUM,39,119,39119,Oxycodone,15,308,93747,39.95,-81.95,0.003285438467364289
10998,2013,OH,PERRY,39,127,39127,Heroin,14,189,93747,39.73333,-82.23333000000001,0.00201606451406445
11003,2013,OH,PICKAWAY,39,129,39129,Oxymorphone,1,542,93747,39.65,-83.03333,0.0057815183419202745
11007,2013,OH,PIKE,39,131,39131,Codeine,2,137,93747,39.06667,-83.06667,0.0014613800974964532
11011,2013,OH,PORTAGE,39,133,39133,Heroin,185,2052,93747,41.16667,-81.2,0.021888700438414028
11014,2013,OH,PREBLE,39,135,39135,Morphine,2,202,93747,39.75028,-84.63333,0.002154735618206449
11029,2013,OH,RICHLAND,39,139,39139,Oxycodone,52,600,93747,40.78333,-82.55,0.0064002048065538095
11030,2013,OH,RICHLAND,39,139,39139,Oxymorphone,2,600,93747,40.78333,-82.55,0.0064002048065538095
11034,2013,OH,ROSS,39,141,39141,Heroin,125,614,93747,39.35,-83.06667,0.0065495429187067316
11035,2013,OH,ROSS,39,141,39141,Methadone,4,614,93747,39.35,-83.06667,0.0065495429187067316
11039,2013,OH,SCIOTO,39,145,39145,Buprenorphine,20,772,93747,38.8,-82.98333000000001,0.008234930184432568
11040,2013,OH,SCIOTO,39,145,39145,Codeine,5,772,93747,38.8,-82.98333000000001,0.008234930184432568
11043,2013,OH,SHELBY,39,149,39149,Codeine,2,380,93747,40.31667,-84.18333,0.004053463044150746
11044,2013,OH,SHELBY,39,149,39149,Morphine,3,380,93747,40.31667,-84.18333,0.004053463044150746
11054,2013,OH,VAN WERT,39,161,39161,Buprenorphine,1,109,93747,40.86667,-84.58333,0.0011627038731906088
11055,2013,OH,VAN WERT,39,161,39161,Codeine,1,109,93747,40.86667,-84.58333,0.0011627038731906088
11056,2013,OH,VAN WERT,39,161,39161,Hydrocodone,5,109,93747,40.86667,-84.58333,0.0011627038731906088
11064,2013,OH,WAYNE,39,169,39169,Oxycodone,63,643,93747,40.83333,-81.88333,0.006858886151023499
11072,2013,OH,WILLIAMS,39,171,39171,Codeine,1,45,93747,41.55,-84.58333,0.00048001536049153574
11073,2013,OH,WILLIAMS,39,171,39171,Morphine,1,45,93747,41.55,-84.58333,0.00048001536049153574
11080,2013,OH,WOOD,39,173,39173,Oxycodone,50,772,93747,41.36667,-83.61667,0.008234930184432568
11081,2013,OH,WOOD,39,173,39173,Oxymorphone,5,772,93747,41.36667,-83.61667,0.008234930184432568
11089,2014,OH,ADAMS,39,1,39001,Hydrocodone,21,409,101423,38.85,-83.46667,0.004032615876083334
11095,2014,OH,ALLEN,39,3,39003,Oxycodone,54,930,101423,40.76667,-84.08333,0.009169517762243277
11096,2014,OH,ALLEN,39,3,39003,Oxymorphone,3,930,101423,40.76667,-84.08333,0.009169517762243277
11104,2014,OH,ASHLAND,39,5,39005,Buprenorphine,20,850,101423,40.81667,-82.26666999999999,0.008380742040759986
11105,2014,OH,ASHLAND,39,5,39005,Codeine,2,850,101423,40.81667,-82.26666999999999,0.008380742040759986
11106,2014,OH,ASHLAND,39,5,39005,Hydrocodone,6,850,101423,40.81667,-82.26666999999999,0.008380742040759986
11107,2014,OH,ASHLAND,39,5,39005,Morphine,4,850,101423,40.81667,-82.26666999999999,0.008380742040759986
11108,2014,OH,ASHLAND,39,5,39005,Tramadol,8,850,101423,40.81667,-82.26666999999999,0.008380742040759986
11109,2014,OH,ASHTABULA,39,7,39007,Hydromorphone,1,1267,101423,41.7,-80.76666999999999,0.012492235488991648
11110,2014,OH,ATHENS,39,9,39009,Buprenorphine,45,704,101423,39.35,-82.05,0.006941226349052976
11111,2014,OH,ATHENS,39,9,39009,Codeine,3,704,101423,39.35,-82.05,0.006941226349052976
11112,2014,OH,ATHENS,39,9,39009,Hydrocodone,29,704,101423,39.35,-82.05,0.006941226349052976
11113,2014,OH,ATHENS,39,9,39009,Tramadol,3,704,101423,39.35,-82.05,0.006941226349052976
11134,2014,OH,BROWN,39,15,39015,Buprenorphine,17,285,101423,38.93333,-83.86667,0.0028100135077842306
11135,2014,OH,BROWN,39,15,39015,Codeine,1,285,101423,38.93333,-83.86667,0.0028100135077842306
11136,2014,OH,BROWN,39,15,39015,Hydrocodone,3,285,101423,38.93333,-83.86667,0.0028100135077842306
11137,2014,OH,BROWN,39,15,39015,Morphine,3,285,101423,38.93333,-83.86667,0.0028100135077842306
11164,2013,OH,TRUMBULL,39,155,39155,Propoxyphene,1,1331,93747,41.31667,-80.76666999999999,0.014197787662538534
11165,2013,OH,UNION,39,159,39159,Heroin,32,162,93747,40.3,-83.38333,0.0017280552977695287
11168,2013,OH,VINTON,39,163,39163,Heroin,5,110,93747,39.25056,-82.46667,0.0011733708812015319
11169,2013,OH,VINTON,39,163,39163,Methadone,1,110,93747,39.25056,-82.46667,0.0011733708812015319
11174,2013,OH,WASHINGTON,39,167,39167,Buprenorphine,6,373,93747,39.50139,-81.41667,0.003978793988074285
11175,2013,OH,WASHINGTON,39,167,39167,Fentanyl,1,373,93747,39.50139,-81.41667,0.003978793988074285
11176,2013,OH,WASHINGTON,39,167,39167,Morphine,11,373,93747,39.50139,-81.41667,0.003978793988074285
11179,2013,OH,WAYNE,39,169,39169,Hydrocodone,21,643,93747,40.83333,-81.88333,0.006858886151023499
11189,2013,OH,WOOD,39,173,39173,Codeine,7,772,93747,41.36667,-83.61667,0.008234930184432568
11190,2013,OH,WOOD,39,173,39173,Heroin,91,772,93747,41.36667,-83.61667,0.008234930184432568
11191,2013,OH,WOOD,39,173,39173,Methadone,6,772,93747,41.36667,-83.61667,0.008234930184432568
11193,2013,OH,WYANDOT,39,175,39175,Heroin,14,35,93747,40.85,-83.28333,0.00037334528038230556
11194,2013,OH,WYANDOT,39,175,39175,Oxycodone,1,35,93747,40.85,-83.28333,0.00037334528038230556
11203,2014,OH,ADAMS,39,1,39001,Tramadol,1,409,101423,38.85,-83.46667,0.004032615876083334
11211,2014,OH,ALLEN,39,3,39003,Buprenorphine,7,930,101423,40.76667,-84.08333,0.009169517762243277
11212,2014,OH,ALLEN,39,3,39003,Morphine,5,930,101423,40.76667,-84.08333,0.009169517762243277
11215,2014,OH,ASHLAND,39,5,39005,Oxycodone,29,850,101423,40.81667,-82.26666999999999,0.008380742040759986
11216,2014,OH,ASHLAND,39,5,39005,Oxymorphone,2,850,101423,40.81667,-82.26666999999999,0.008380742040759986
11217,2014,OH,ASHTABULA,39,7,39007,Codeine,6,1267,101423,41.7,-80.76666999999999,0.012492235488991648
11218,2014,OH,ASHTABULA,39,7,39007,Hydrocodone,33,1267,101423,41.7,-80.76666999999999,0.012492235488991648
11219,2014,OH,ATHENS,39,9,39009,Hydromorphone,2,704,101423,39.35,-82.05,0.006941226349052976
11220,2014,OH,AUGLAIZE,39,11,39011,Heroin,23,222,101423,40.55,-84.25028,0.0021888526271161375
11238,2014,OH,BROWN,39,15,39015,Hydromorphone,3,285,101423,38.93333,-83.86667,0.0028100135077842306
11264,2014,OH,ADAMS,39,1,39001,Methadone,1,409,101423,38.85,-83.46667,0.004032615876083334
11272,2014,OH,ALLEN,39,3,39003,Hydromorphone,2,930,101423,40.76667,-84.08333,0.009169517762243277
11276,2014,OH,ASHTABULA,39,7,39007,Oxycodone,67,1267,101423,41.7,-80.76666999999999,0.012492235488991648
11277,2014,OH,ASHTABULA,39,7,39007,Oxymorphone,2,1267,101423,41.7,-80.76666999999999,0.012492235488991648
11278,2014,OH,ASHTABULA,39,7,39007,Tramadol,2,1267,101423,41.7,-80.76666999999999,0.012492235488991648
11287,2014,OH,BELMONT,39,13,39013,Codeine,2,664,101423,40.00028,-80.96667,0.00654683848831133
11288,2014,OH,BELMONT,39,13,39013,Morphine,4,664,101423,40.00028,-80.96667,0.00654683848831133
11298,2014,OH,BROWN,39,15,39015,Methadone,2,285,101423,38.93333,-83.86667,0.0028100135077842306
11308,2014,OH,BUTLER,39,17,39017,Oxycodone,91,2631,101423,39.45,-84.56667,0.02594086154028179
11309,2014,OH,BUTLER,39,17,39017,Oxymorphone,6,2631,101423,39.45,-84.56667,0.02594086154028179
11310,2014,OH,BUTLER,39,17,39017,Tramadol,5,2631,101423,39.45,-84.56667,0.02594086154028179
