,YYYY,State,COUNTY,FIPS_State,FIPS_County,FIPS_Combined,SubstanceName,DrugReports,TotalDrugReportsCounty,TotalDrugReportsState,lat,lon,Rat
11166,2013,PA,UNION,42,119,42119,Tramadol,1,65,72096,41.12528,-76.91667,0.0009015756768752775
11177,2013,PA,WASHINGTON,42,125,42125,Heroin,281,975,72096,40.37528,-80.50028,0.013523635153129161
11184,2013,PA,WESTMORELAND,42,129,42129,Hydrocodone,20,1669,72096,40.62528,-79.62528,0.023149689303151352
11185,2013,PA,WESTMORELAND,42,129,42129,Tramadol,3,1669,72096,40.62528,-79.62528,0.023149689303151352
11195,2013,PA,WYOMING,42,131,42131,Buprenorphine,2,114,72096,41.62528,-76.12528,0.0015812250332889481
11198,2013,PA,YORK,42,133,42133,Hydromorphone,4,3872,72096,40.12528,-77.00028,0.05370616955170883
11199,2013,PA,YORK,42,133,42133,Tramadol,5,3872,72096,40.12528,-77.00028,0.05370616955170883
11204,2014,PA,ADAMS,42,1,42001,Buprenorphine,1,277,77318,39.75028,-77.37528,0.003582606896194935
11205,2014,PA,ADAMS,42,1,42001,Morphine,4,277,77318,39.75028,-77.37528,0.003582606896194935
11207,2014,PA,ALLEGHENY,42,3,42003,Hydrocodone,128,9286,77318,40.62528,-80.12528,0.12010139941540134
11208,2014,PA,ALLEGHENY,42,3,42003,Hydromorphone,4,9286,77318,40.62528,-80.12528,0.12010139941540134
11209,2014,PA,ALLEGHENY,42,3,42003,Tramadol,23,9286,77318,40.62528,-80.12528,0.12010139941540134
11214,2014,PA,ARMSTRONG,42,5,42005,Heroin,151,263,77318,41.12528,-79.68333,0.0034015365115497038
11224,2014,PA,BEAVER,42,7,42007,Oxycodone,32,602,77318,40.75028,-80.50028,0.00778602653974495
11225,2014,PA,BEAVER,42,7,42007,Propoxyphene,1,602,77318,40.75028,-80.50028,0.00778602653974495
11231,2014,PA,BERKS,42,11,42011,Oxymorphone,1,2668,77318,40.62528,-75.87528,0.03450684187381981
11232,2014,PA,BLAIR,42,13,42013,Oxycodone,25,768,77318,40.625,-78.37528,0.009933003957681265
11242,2014,PA,BUCKS,42,17,42017,Oxycodone,303,5945,77318,40.50028,-75.37528,0.07689024547970719
11243,2014,PA,BUCKS,42,17,42017,Oxymorphone,2,5945,77318,40.50028,-75.37528,0.07689024547970719
11247,2014,PA,BUTLER,42,19,42019,Hydrocodone,2,482,77318,41.12528,-80.00028,0.0062339946713572516
11248,2014,PA,BUTLER,42,19,42019,Oxycodone,6,482,77318,41.12528,-80.00028,0.0062339946713572516
11249,2014,PA,BUTLER,42,19,42019,Oxymorphone,1,482,77318,41.12528,-80.00028,0.0062339946713572516
11252,2014,PA,CAMBRIA,42,21,42021,Heroin,356,859,77318,40.62528,-78.75028,0.011109961457875269
11255,2014,PA,CARBON,42,25,42025,Fentanyl,3,395,77318,41.12528,-75.675,0.005108771566776171
11256,2013,PA,WYOMING,42,131,42131,Heroin,17,114,72096,41.62528,-76.12528,0.0015812250332889481
11261,2013,PA,YORK,42,133,42133,Methadone,15,3872,72096,40.12528,-77.00028,0.05370616955170883
11270,2014,PA,ALLEGHENY,42,3,42003,Morphine,14,9286,77318,40.62528,-80.12528,0.12010139941540134
11282,2014,PA,BEAVER,42,7,42007,Dextropropoxyphene,1,602,77318,40.75028,-80.50028,0.00778602653974495
11283,2014,PA,BEAVER,42,7,42007,Pethidine,1,602,77318,40.75028,-80.50028,0.00778602653974495
11284,2014,PA,BEDFORD,42,9,42009,Oxycodone,7,133,77318,40.25028,-78.62528,0.001720168654129698
11290,2014,PA,BLAIR,42,13,42013,Morphine,5,768,77318,40.625,-78.37528,0.009933003957681265
11302,2014,PA,BUCKS,42,17,42017,Codeine,5,5945,77318,40.50028,-75.37528,0.07689024547970719
11303,2014,PA,BUCKS,42,17,42017,Morphine,34,5945,77318,40.50028,-75.37528,0.07689024547970719
11325,2014,PA,CHESTER,42,29,42029,Oxycodone,115,1555,77318,40.12528,-75.87528,0.020111746294523915
11338,2014,PA,CLEARFIELD,42,33,42033,Oxycodone,3,268,77318,41.12528,-78.75028,0.0034662045060658577
11339,2014,PA,CLEARFIELD,42,33,42033,Oxymorphone,1,268,77318,41.12528,-78.75028,0.0034662045060658577
11340,2014,PA,CLEARFIELD,42,33,42033,Tramadol,2,268,77318,41.12528,-78.75028,0.0034662045060658577
11344,2014,PA,CLINTON,42,35,42035,Morphine,2,149,77318,41.37528,-77.87528,0.0019271062365813912
11350,2014,PA,CRAWFORD,42,39,42039,Heroin,24,513,77318,41.75028,-80.50028,0.006634936237357407
11351,2014,PA,CRAWFORD,42,39,42039,Tramadol,1,513,77318,41.75028,-80.50028,0.006634936237357407
11353,2014,PA,CUMBERLAND,42,41,42041,Morphine,1,166,77318,40.25028,-77.37528,0.002146977417936315
11357,2013,PA,WAYNE,42,127,42127,Heroin,14,38,72096,41.87528,-75.37528,0.000527075011096316
11359,2013,PA,WESTMORELAND,42,129,42129,Fentanyl,2,1669,72096,40.62528,-79.62528,0.023149689303151352
11360,2013,PA,WESTMORELAND,42,129,42129,Methorphan,2,1669,72096,40.62528,-79.62528,0.023149689303151352
11371,2013,PA,YORK,42,133,42133,Fentanyl,3,3872,72096,40.12528,-77.00028,0.05370616955170883
11372,2013,PA,YORK,42,133,42133,Morphine,13,3872,72096,40.12528,-77.00028,0.05370616955170883
11386,2014,PA,ARMSTRONG,42,5,42005,Oxycodone,3,263,77318,41.12528,-79.68333,0.0034015365115497038
11397,2014,PA,BERKS,42,11,42011,Heroin,392,2668,77318,40.62528,-75.87528,0.03450684187381981
11398,2014,PA,BLAIR,42,13,42013,Codeine,1,768,77318,40.625,-78.37528,0.009933003957681265
11402,2014,PA,BRADFORD,42,15,42015,Codeine,1,229,77318,41.87528,-76.87528,0.002961794148839856
11403,2014,PA,BRADFORD,42,15,42015,Hydrocodone,5,229,77318,41.87528,-76.87528,0.002961794148839856
11404,2014,PA,BRADFORD,42,15,42015,Tramadol,1,229,77318,41.87528,-76.87528,0.002961794148839856
11412,2014,PA,BUCKS,42,17,42017,Heroin,1640,5945,77318,40.50028,-75.37528,0.07689024547970719
11417,2014,PA,BUTLER,42,19,42019,Heroin,158,482,77318,41.12528,-80.00028,0.0062339946713572516
11418,2014,PA,CAMBRIA,42,21,42021,Codeine,2,859,77318,40.62528,-78.75028,0.011109961457875269
11419,2014,PA,CAMBRIA,42,21,42021,Hydrocodone,9,859,77318,40.62528,-78.75028,0.011109961457875269
11420,2014,PA,CAMBRIA,42,21,42021,Oxycodone,35,859,77318,40.62528,-78.75028,0.011109961457875269
11421,2014,PA,CAMBRIA,42,21,42021,Oxymorphone,1,859,77318,40.62528,-78.75028,0.011109961457875269
11432,2014,PA,CHESTER,42,29,42029,Codeine,1,1555,77318,40.12528,-75.87528,0.020111746294523915
11433,2014,PA,CHESTER,42,29,42029,Heroin,289,1555,77318,40.12528,-75.87528,0.020111746294523915
11437,2014,PA,CLARION,42,31,42031,Buprenorphine,14,115,77318,41.37528,-79.37528,0.0014873638738715435
11443,2014,PA,CLEARFIELD,42,33,42033,Buprenorphine,7,268,77318,41.12528,-78.75028,0.0034662045060658577
11447,2014,PA,COLUMBIA,42,37,42037,Fentanyl,1,376,77318,41.25028,-76.37528,0.004863033187614786
11448,2014,PA,COLUMBIA,42,37,42037,Morphine,1,376,77318,41.25028,-76.37528,0.004863033187614786
11455,2014,PA,CRAWFORD,42,39,42039,Hydrocodone,6,513,77318,41.75028,-80.50028,0.006634936237357407
11456,2014,PA,CRAWFORD,42,39,42039,Methadone,1,513,77318,41.75028,-80.50028,0.006634936237357407
11469,2013,PA,VENANGO,42,121,42121,Oxycodone,16,275,72096,41.50028,-79.87528,0.003814358632933866
11478,2013,PA,WASHINGTON,42,125,42125,Propoxyphene,1,975,72096,40.37528,-80.50028,0.013523635153129161
11485,2013,PA,WESTMORELAND,42,129,42129,Hydromorphone,1,1669,72096,40.62528,-79.62528,0.023149689303151352
11486,2013,PA,WESTMORELAND,42,129,42129,Morphine,14,1669,72096,40.62528,-79.62528,0.023149689303151352
11495,2013,PA,WYOMING,42,131,42131,Fentanyl,1,114,72096,41.62528,-76.12528,0.0015812250332889481
11496,2013,PA,WYOMING,42,131,42131,Tramadol,1,114,72096,41.62528,-76.12528,0.0015812250332889481
11497,2013,PA,YORK,42,133,42133,Oxycodone,100,3872,72096,40.12528,-77.00028,0.05370616955170883
11502,2014,PA,ALLEGHENY,42,3,42003,Buprenorphine,333,9286,77318,40.62528,-80.12528,0.12010139941540134
11503,2014,PA,ALLEGHENY,42,3,42003,Codeine,2,9286,77318,40.62528,-80.12528,0.12010139941540134
11505,2014,PA,ARMSTRONG,42,5,42005,Buprenorphine,14,263,77318,41.12528,-79.68333,0.0034015365115497038
11506,2014,PA,ARMSTRONG,42,5,42005,Hydrocodone,1,263,77318,41.12528,-79.68333,0.0034015365115497038
11513,2014,PA,BEAVER,42,7,42007,Buprenorphine,10,602,77318,40.75028,-80.50028,0.00778602653974495
11514,2014,PA,BEDFORD,42,9,42009,Heroin,14,133,77318,40.25028,-78.62528,0.001720168654129698
11518,2014,PA,BERKS,42,11,42011,Hydrocodone,21,2668,77318,40.62528,-75.87528,0.03450684187381981
11519,2014,PA,BLAIR,42,13,42013,Buprenorphine,18,768,77318,40.625,-78.37528,0.009933003957681265
11520,2014,PA,BLAIR,42,13,42013,Fentanyl,8,768,77318,40.625,-78.37528,0.009933003957681265
11531,2014,PA,BUCKS,42,17,42017,Buprenorphine,97,5945,77318,40.50028,-75.37528,0.07689024547970719
11532,2014,PA,BUCKS,42,17,42017,Hydrocodone,24,5945,77318,40.50028,-75.37528,0.07689024547970719
11540,2014,PA,CAMBRIA,42,21,42021,Hydromorphone,1,859,77318,40.62528,-78.75028,0.011109961457875269
11541,2014,PA,CAMBRIA,42,21,42021,Methadone,9,859,77318,40.62528,-78.75028,0.011109961457875269
11549,2014,PA,CENTRE,42,27,42027,Morphine,1,462,77318,41.25028,-77.9,0.005975322693292636
11553,2014,PA,CHESTER,42,29,42029,Methadone,6,1555,77318,40.12528,-75.87528,0.020111746294523915
11557,2014,PA,CLEARFIELD,42,33,42033,Heroin,18,268,77318,41.12528,-78.75028,0.0034662045060658577
11565,2014,PA,CENTRE,42,27,42027,Hydrocodone,3,462,77318,41.25028,-77.9,0.005975322693292636
11579,2014,PA,CLINTON,42,35,42035,Buprenorphine,10,149,77318,41.37528,-77.87528,0.0019271062365813912
11587,2014,PA,CUMBERLAND,42,41,42041,Hydrocodone,1,166,77318,40.25028,-77.37528,0.002146977417936315
11588,2014,PA,CUMBERLAND,42,41,42041,Hydromorphone,1,166,77318,40.25028,-77.37528,0.002146977417936315
11589,2014,PA,CUMBERLAND,42,41,42041,Tramadol,1,166,77318,40.25028,-77.37528,0.002146977417936315
11597,2014,PA,DELAWARE,42,45,42045,Heroin,765,5219,77318,40.00028,-75.37528,0.06750045267596161
11599,2014,PA,ELK,42,47,42047,Hydrocodone,3,131,77318,41.62639,-78.64166999999999,0.0016943014563232364
11601,2014,PA,ERIE,42,49,42049,Heroin,230,1506,77318,41.12528,-80.00028,0.019477999948265604
11608,2014,PA,FAYETTE,42,51,42051,Buprenorphine,47,995,77318,40.12528,-79.75028,0.01286893090871466
11655,2014,PA,HUNTINGDON,42,61,42061,Buprenorphine,5,142,77318,40.62528,-78.12528,0.0018365710442587754
11656,2014,PA,HUNTINGDON,42,61,42061,Morphine,1,142,77318,40.62528,-78.12528,0.0018365710442587754
11665,2014,PA,BRADFORD,42,15,42015,Morphine,1,229,77318,41.87528,-76.87528,0.002961794148839856
11673,2014,PA,BUCKS,42,17,42017,Fentanyl,77,5945,77318,40.50028,-75.37528,0.07689024547970719
11674,2014,PA,BUCKS,42,17,42017,Hydromorphone,1,5945,77318,40.50028,-75.37528,0.07689024547970719
11675,2014,PA,BUCKS,42,17,42017,Methadone,21,5945,77318,40.50028,-75.37528,0.07689024547970719
11680,2014,PA,BUTLER,42,19,42019,Hydromorphone,2,482,77318,41.12528,-80.00028,0.0062339946713572516
11685,2014,PA,CARBON,42,25,42025,Heroin,72,395,77318,41.12528,-75.675,0.005108771566776171
11689,2014,PA,CENTRE,42,27,42027,Buprenorphine,4,462,77318,41.25028,-77.9,0.005975322693292636
11694,2014,PA,CLARION,42,31,42031,Heroin,19,115,77318,41.37528,-79.37528,0.0014873638738715435
11698,2014,PA,COLUMBIA,42,37,42037,Heroin,102,376,77318,41.25028,-76.37528,0.004863033187614786
11711,2014,PA,DELAWARE,42,45,42045,Buprenorphine,149,5219,77318,40.00028,-75.37528,0.06750045267596161
11712,2014,PA,ERIE,42,49,42049,Fentanyl,10,1506,77318,41.12528,-80.00028,0.019477999948265604
11713,2014,PA,ERIE,42,49,42049,Hydromorphone,1,1506,77318,41.12528,-80.00028,0.019477999948265604
11714,2014,PA,ERIE,42,49,42049,Methadone,4,1506,77318,41.12528,-80.00028,0.019477999948265604
11723,2014,PA,FAYETTE,42,51,42051,Hydrocodone,32,995,77318,40.12528,-79.75028,0.01286893090871466
11733,2014,PA,FRANKLIN,42,55,42055,Hydrocodone,3,561,77318,40.25028,-77.66667,0.007255748984712486
11734,2014,PA,FRANKLIN,42,55,42055,Tramadol,2,561,77318,40.25028,-77.66667,0.007255748984712486
11760,2014,PA,CHESTER,42,29,42029,Buprenorphine,19,1555,77318,40.12528,-75.87528,0.020111746294523915
11761,2014,PA,CHESTER,42,29,42029,Hydrocodone,12,1555,77318,40.12528,-75.87528,0.020111746294523915
11763,2014,PA,CLARION,42,31,42031,Hydrocodone,2,115,77318,41.37528,-79.37528,0.0014873638738715435
11766,2014,PA,CLEARFIELD,42,33,42033,Morphine,1,268,77318,41.12528,-78.75028,0.0034662045060658577
11769,2014,PA,CLINTON,42,35,42035,Oxycodone,3,149,77318,41.37528,-77.87528,0.0019271062365813912
11770,2014,PA,COLUMBIA,42,37,42037,Buprenorphine,2,376,77318,41.25028,-76.37528,0.004863033187614786
11771,2014,PA,COLUMBIA,42,37,42037,Hydrocodone,1,376,77318,41.25028,-76.37528,0.004863033187614786
11772,2014,PA,COLUMBIA,42,37,42037,Tramadol,2,376,77318,41.25028,-76.37528,0.004863033187614786
11776,2014,PA,CRAWFORD,42,39,42039,Buprenorphine,7,513,77318,41.75028,-80.50028,0.006634936237357407
11777,2014,PA,CRAWFORD,42,39,42039,Morphine,8,513,77318,41.75028,-80.50028,0.006634936237357407
11782,2014,PA,DAUPHIN,42,43,42043,Morphine,4,2922,77318,40.62778,-76.75278,0.03779197599524044
11785,2014,PA,DELAWARE,42,45,42045,Methadone,19,5219,77318,40.00028,-75.37528,0.06750045267596161
11802,2014,PA,FAYETTE,42,51,42051,Hydromorphone,1,995,77318,40.12528,-79.75028,0.01286893090871466
11873,2014,PA,BEAVER,42,7,42007,Hydrocodone,5,602,77318,40.75028,-80.50028,0.00778602653974495
11879,2014,PA,BERKS,42,11,42011,Buprenorphine,12,2668,77318,40.62528,-75.87528,0.03450684187381981
11880,2014,PA,BLAIR,42,13,42013,Hydrocodone,16,768,77318,40.625,-78.37528,0.009933003957681265
11881,2014,PA,BLAIR,42,13,42013,Tramadol,2,768,77318,40.625,-78.37528,0.009933003957681265
11892,2014,PA,BRADFORD,42,15,42015,Buprenorphine,4,229,77318,41.87528,-76.87528,0.002961794148839856
11899,2014,PA,BUCKS,42,17,42017,Tramadol,6,5945,77318,40.50028,-75.37528,0.07689024547970719
11908,2014,PA,CAMBRIA,42,21,42021,Tramadol,1,859,77318,40.62528,-78.75028,0.011109961457875269
11912,2014,PA,CARBON,42,25,42025,Oxycodone,12,395,77318,41.12528,-75.675,0.005108771566776171
11922,2014,PA,CHESTER,42,29,42029,Fentanyl,12,1555,77318,40.12528,-75.87528,0.020111746294523915
11923,2014,PA,CHESTER,42,29,42029,Hydromorphone,2,1555,77318,40.12528,-75.87528,0.020111746294523915
11924,2014,PA,CHESTER,42,29,42029,Tramadol,7,1555,77318,40.12528,-75.87528,0.020111746294523915
11928,2014,PA,CLARION,42,31,42031,Oxycodone,3,115,77318,41.37528,-79.37528,0.0014873638738715435
11929,2014,PA,CLARION,42,31,42031,Oxymorphone,1,115,77318,41.37528,-79.37528,0.0014873638738715435
11936,2014,PA,CLEARFIELD,42,33,42033,Hydrocodone,5,268,77318,41.12528,-78.75028,0.0034662045060658577
11938,2014,PA,CLINTON,42,35,42035,Hydrocodone,7,149,77318,41.37528,-77.87528,0.0019271062365813912
11939,2014,PA,CLINTON,42,35,42035,Tramadol,1,149,77318,41.37528,-77.87528,0.0019271062365813912
11940,2014,PA,COLUMBIA,42,37,42037,Codeine,6,376,77318,41.25028,-76.37528,0.004863033187614786
11941,2014,PA,COLUMBIA,42,37,42037,Oxycodone,5,376,77318,41.25028,-76.37528,0.004863033187614786
11947,2014,PA,CRAWFORD,42,39,42039,Oxycodone,11,513,77318,41.75028,-80.50028,0.006634936237357407
11948,2014,PA,CRAWFORD,42,39,42039,Oxymorphone,2,513,77318,41.75028,-80.50028,0.006634936237357407
11952,2014,PA,CUMBERLAND,42,41,42041,Oxycodone,9,166,77318,40.25028,-77.37528,0.002146977417936315
11953,2014,PA,CUMBERLAND,42,41,42041,Oxymorphone,1,166,77318,40.25028,-77.37528,0.002146977417936315
11958,2014,PA,DAUPHIN,42,43,42043,Buprenorphine,17,2922,77318,40.62778,-76.75278,0.03779197599524044
11966,2014,PA,DAUPHIN,42,43,42043,Hydrocodone,21,2922,77318,40.62778,-76.75278,0.03779197599524044
11967,2014,PA,DAUPHIN,42,43,42043,Tramadol,6,2922,77318,40.62778,-76.75278,0.03779197599524044
11972,2014,PA,DELAWARE,42,45,42045,Codeine,17,5219,77318,40.00028,-75.37528,0.06750045267596161
11973,2014,PA,DELAWARE,42,45,42045,Hydrocodone,50,5219,77318,40.00028,-75.37528,0.06750045267596161
11974,2014,PA,DELAWARE,42,45,42045,Methorphan,2,5219,77318,40.00028,-75.37528,0.06750045267596161
11981,2014,PA,ELK,42,47,42047,Oxycodone,4,131,77318,41.62639,-78.64166999999999,0.0016943014563232364
11984,2014,PA,ERIE,42,49,42049,Oxycodone,14,1506,77318,41.12528,-80.00028,0.019477999948265604
11985,2014,PA,ERIE,42,49,42049,Oxymorphone,3,1506,77318,41.12528,-80.00028,0.019477999948265604
12024,2014,PA,GREENE,42,59,42059,Buprenorphine,24,163,77318,40.00028,-80.25028,0.0021081766212266225
12047,2014,PA,INDIANA,42,63,42063,Oxycodone,2,191,77318,40.87528,-79.12528,0.0024703173905170853
12058,2014,PA,LANCASTER,42,71,42071,Hydromorphone,1,1659,77318,40.25028,-76.25028,0.021456840580459918
12063,2014,PA,DELAWARE,42,45,42045,Morphine,20,5219,77318,40.00028,-75.37528,0.06750045267596161
12068,2014,PA,ELK,42,47,42047,Buprenorphine,6,131,77318,41.62639,-78.64166999999999,0.0016943014563232364
12071,2014,PA,ERIE,42,49,42049,Tramadol,4,1506,77318,41.12528,-80.00028,0.019477999948265604
12078,2014,PA,FAYETTE,42,51,42051,Codeine,1,995,77318,40.12528,-79.75028,0.01286893090871466
12083,2014,PA,FRANKLIN,42,55,42055,Hydromorphone,1,561,77318,40.25028,-77.66667,0.007255748984712486
12084,2014,PA,FRANKLIN,42,55,42055,Methadone,4,561,77318,40.25028,-77.66667,0.007255748984712486
12107,2014,PA,GREENE,42,59,42059,Heroin,21,163,77318,40.00028,-80.25028,0.0021081766212266225
12129,2014,PA,HUNTINGDON,42,61,42061,Heroin,32,142,77318,40.62528,-78.12528,0.0018365710442587754
12131,2014,PA,INDIANA,42,63,42063,Fentanyl,1,191,77318,40.87528,-79.12528,0.0024703173905170853
12141,2014,PA,JUNIATA,42,67,42067,Buprenorphine,5,56,77318,40.62528,-77.37528,0.0007242815385809255
12151,2014,PA,LACKAWANNA,42,69,42069,Oxycodone,12,879,77318,41.62528,-75.62528,0.011368633435939884
12153,2014,PA,LANCASTER,42,71,42071,Oxymorphone,4,1659,77318,40.25028,-76.25028,0.021456840580459918
12156,2014,PA,LAWRENCE,42,73,42073,Hydrocodone,23,540,77318,41.00028,-80.50028,0.006984143407744639
12157,2014,PA,LAWRENCE,42,73,42073,Oxycodone,29,540,77318,41.00028,-80.50028,0.006984143407744639
12158,2014,PA,LAWRENCE,42,73,42073,Oxymorphone,3,540,77318,41.00028,-80.50028,0.006984143407744639
12160,2014,PA,LEHIGH,42,77,42077,Fentanyl,4,1130,77318,40.75028,-75.62528,0.014614966760650818
12161,2014,PA,LEHIGH,42,77,42077,Tramadol,1,1130,77318,40.75028,-75.62528,0.014614966760650818
12165,2014,PA,ADAMS,42,1,42001,Fentanyl,1,277,77318,39.75028,-77.37528,0.003582606896194935
12166,2014,PA,ADAMS,42,1,42001,Heroin,29,277,77318,39.75028,-77.37528,0.003582606896194935
12168,2014,PA,ALLEGHENY,42,3,42003,Fentanyl,68,9286,77318,40.62528,-80.12528,0.12010139941540134
12169,2014,PA,ALLEGHENY,42,3,42003,Heroin,3774,9286,77318,40.62528,-80.12528,0.12010139941540134
12170,2014,PA,ALLEGHENY,42,3,42003,Methadone,16,9286,77318,40.62528,-80.12528,0.12010139941540134
12186,2014,PA,BEAVER,42,7,42007,Oxymorphone,3,602,77318,40.75028,-80.50028,0.00778602653974495
12194,2014,PA,BERKS,42,11,42011,Methadone,5,2668,77318,40.62528,-75.87528,0.03450684187381981
12204,2014,PA,BRADFORD,42,15,42015,Oxycodone,21,229,77318,41.87528,-76.87528,0.002961794148839856
12213,2014,PA,BUTLER,42,19,42019,Fentanyl,11,482,77318,41.12528,-80.00028,0.0062339946713572516
12215,2014,PA,CAMBRIA,42,21,42021,Buprenorphine,28,859,77318,40.62528,-78.75028,0.011109961457875269
12216,2014,PA,CAMBRIA,42,21,42021,Morphine,3,859,77318,40.62528,-78.75028,0.011109961457875269
12221,2014,PA,CARBON,42,25,42025,Buprenorphine,2,395,77318,41.12528,-75.675,0.005108771566776171
12222,2014,PA,CARBON,42,25,42025,Hydrocodone,4,395,77318,41.12528,-75.675,0.005108771566776171
12223,2014,PA,CARBON,42,25,42025,Morphine,2,395,77318,41.12528,-75.675,0.005108771566776171
12228,2014,PA,CENTRE,42,27,42027,Heroin,41,462,77318,41.25028,-77.9,0.005975322693292636
12231,2014,PA,CHESTER,42,29,42029,Morphine,5,1555,77318,40.12528,-75.87528,0.020111746294523915
12242,2014,PA,CLINTON,42,35,42035,Fentanyl,1,149,77318,41.37528,-77.87528,0.0019271062365813912
12243,2014,PA,CLINTON,42,35,42035,Heroin,45,149,77318,41.37528,-77.87528,0.0019271062365813912
12251,2014,PA,CUMBERLAND,42,41,42041,Heroin,35,166,77318,40.25028,-77.37528,0.002146977417936315
12254,2014,PA,DELAWARE,42,45,42045,Hydromorphone,6,5219,77318,40.00028,-75.37528,0.06750045267596161
12264,2014,PA,INDIANA,42,63,42063,Heroin,48,191,77318,40.87528,-79.12528,0.0024703173905170853
12274,2014,PA,JEFFERSON,42,65,42065,Hydrocodone,4,281,77318,41.25028,-79.12528,0.0036343412918078584
12275,2014,PA,JEFFERSON,42,65,42065,Methadone,3,281,77318,41.25028,-79.12528,0.0036343412918078584
12287,2014,PA,LACKAWANNA,42,69,42069,Fentanyl,1,879,77318,41.62528,-75.62528,0.011368633435939884
12288,2014,PA,LACKAWANNA,42,69,42069,Tramadol,1,879,77318,41.62528,-75.62528,0.011368633435939884
12291,2014,PA,LANCASTER,42,71,42071,Fentanyl,5,1659,77318,40.25028,-76.25028,0.021456840580459918
12292,2014,PA,LANCASTER,42,71,42071,Hydrocodone,15,1659,77318,40.25028,-76.25028,0.021456840580459918
12293,2014,PA,LANCASTER,42,71,42071,Methadone,2,1659,77318,40.25028,-76.25028,0.021456840580459918
12300,2014,PA,LEBANON,42,75,42075,Oxycodone,39,1689,77318,40.50028,-76.62528,0.021844848547556844
12301,2014,PA,LEBANON,42,75,42075,Oxymorphone,8,1689,77318,40.50028,-76.62528,0.021844848547556844
12304,2014,PA,LEHIGH,42,77,42077,Oxycodone,10,1130,77318,40.75028,-75.62528,0.014614966760650818
12329,2014,PA,MCKEAN,42,83,42083,Morphine,8,179,77318,41.87528,-78.87528,0.0023151142036783156
12348,2014,PA,MONTGOMERY,42,91,42091,Buprenorphine,3,191,77318,40.37528,-75.50028,0.0024703173905170853
12364,2014,PA,NORTHUMBERLAND,42,97,42097,Methadone,2,362,77318,40.85,-76.66667,0.004681962802969554
12384,2014,PA,JEFFERSON,42,65,42065,Oxycodone,3,281,77318,41.25028,-79.12528,0.0036343412918078584
12388,2014,PA,JUNIATA,42,67,42067,Morphine,2,56,77318,40.62528,-77.37528,0.0007242815385809255
12394,2014,PA,LACKAWANNA,42,69,42069,Heroin,343,879,77318,41.62528,-75.62528,0.011368633435939884
12395,2014,PA,LACKAWANNA,42,69,42069,Methadone,1,879,77318,41.62528,-75.62528,0.011368633435939884
12401,2014,PA,LAWRENCE,42,73,42073,Codeine,2,540,77318,41.00028,-80.50028,0.006984143407744639
12402,2014,PA,LEBANON,42,75,42075,Fentanyl,12,1689,77318,40.50028,-76.62528,0.021844848547556844
12403,2014,PA,LEBANON,42,75,42075,Hydromorphone,2,1689,77318,40.50028,-76.62528,0.021844848547556844
12404,2014,PA,LEBANON,42,75,42075,Morphine,17,1689,77318,40.50028,-76.62528,0.021844848547556844
12423,2014,PA,LUZERNE,42,79,42079,Hydrocodone,34,2467,77318,41.37528,-76.25028,0.03190718849427041
12424,2014,PA,LUZERNE,42,79,42079,Oxycodone,48,2467,77318,41.37528,-76.25028,0.03190718849427041
12425,2014,PA,LYCOMING,42,81,42081,Buprenorphine,5,665,77318,41.50028,-77.50028,0.00860084327064849
12443,2014,PA,MERCER,42,85,42085,Hydrocodone,5,490,77318,41.37528,-80.50028,0.006337463462583098
12444,2014,PA,MERCER,42,85,42085,Oxycodone,21,490,77318,41.37528,-80.50028,0.006337463462583098
12448,2014,PA,MIFFLIN,42,87,42087,Oxycodone,5,179,77318,40.75028,-77.50028,0.0023151142036783156
12456,2014,PA,MONTOUR,42,93,42093,Oxycodone,8,150,77318,41.12528,-76.64166999999999,0.001940039835484622
12472,2014,PA,FAYETTE,42,51,42051,Morphine,9,995,77318,40.12528,-79.75028,0.01286893090871466
12484,2014,PA,FRANKLIN,42,55,42055,Buprenorphine,13,561,77318,40.25028,-77.66667,0.007255748984712486
12485,2014,PA,FRANKLIN,42,55,42055,Codeine,2,561,77318,40.25028,-77.66667,0.007255748984712486
12486,2014,PA,FRANKLIN,42,55,42055,Morphine,1,561,77318,40.25028,-77.66667,0.007255748984712486
12491,2014,PA,FULTON,42,57,42057,Heroin,2,48,77318,40.12528,-78.12528,0.0006208127473550791
12522,2014,PA,INDIANA,42,63,42063,Buprenorphine,1,191,77318,40.87528,-79.12528,0.0024703173905170853
12531,2014,PA,JEFFERSON,42,65,42065,Buprenorphine,4,281,77318,41.25028,-79.12528,0.0036343412918078584
12537,2014,PA,LANCASTER,42,71,42071,Buprenorphine,11,1659,77318,40.25028,-76.25028,0.021456840580459918
12538,2014,PA,LANCASTER,42,71,42071,Codeine,4,1659,77318,40.25028,-76.25028,0.021456840580459918
12539,2014,PA,LANCASTER,42,71,42071,Morphine,1,1659,77318,40.25028,-76.25028,0.021456840580459918
12545,2014,PA,LAWRENCE,42,73,42073,Fentanyl,2,540,77318,41.00028,-80.50028,0.006984143407744639
12546,2014,PA,LAWRENCE,42,73,42073,Heroin,102,540,77318,41.00028,-80.50028,0.006984143407744639
12564,2014,PA,LUZERNE,42,79,42079,Hydromorphone,1,2467,77318,41.37528,-76.25028,0.03190718849427041
12571,2014,PA,COLUMBIA,42,37,42037,Methadone,3,376,77318,41.25028,-76.37528,0.004863033187614786
